image,caption
2052202553_373dad145b.jpg,كلب بني اللون يخوض الماء المتموج حاملاً عصا في فمه.
2052702658_da1204f6d1.jpg,طفل يرتدي معطفاً أحمر يمسك الثلج في يوم شتوي.
2052953131_30834196fb.jpg,متسلق يرتدي سترة حمراء يصعد منحدرًا ثلجيًا واسعًا تحت سماء زرقاء.
2053006423_6adf69ca67.jpg,رجل يقف على قمة صخرية عالية يطل على بحر واسع تتخلله الجزر وسفينة عائمة.
2053441349_a98b5fc742.jpg,كلب يجري بين أزهار ملونة.
2053733930_e245615ad4.jpg,معدات رياضات جبلية موضوعة على منحدر ثلجي تحت سماء ملبدة بالغيوم.
2053777548_108e54c826.jpg,كلب رشيق يقفز في الهواء وهو يحمل كرة تنس في فمه.
2054308369_f9c6ec7815.jpg,كلب يقبّل طفلة صغيرة بحنان.
2054869561_ff723e9eab.jpg,كلب أسود وأبيض يطارد طبقًا طائرًا ورديًا على ملعب أخضر.
2055646179_169807fed4.jpg,عائلة سعيدة تستمتع بضخ الماء من خرطوم في بركة بحقل.
2056041678_d6b5b39b26.jpg,شخصان يتنزهان في مشهد جبلي ثلجي شاسع.
2056042552_f59e338533.jpg,كلبان يلعبان في الثلج، أحدهما يقفز في الهواء.
2056377805_e9a9b3bcf0.jpg,مجموعة من الأشخاص يجدفون في قارب مطاطي على النهر مرتدين سترات النجاة.
205682549_713aa6cd88.jpg,رجل يقف منتصراً على قمة جبل صخرية رافعاً ذراعيه نحو السماء الزرقاء.
2056930414_d2b0f1395a.jpg,طفل صغير يغني في ميكروفون بينما يعزف على يوكيليلي أحمر.
2057160636_6e9cf3b5f0.jpg,يجدف شخص في زورق أحمر بنهر يمر بين جبال صخرية حمراء شاهقة تحت سماء زرقاء صافية.
2057305043_952b8dc82c.jpg,تُظهر الصورة شخصًا يمارس الطيران الشراعي فوق البحر بجانب جرف صخري.
2057306459_2f52ce648e.jpg,تُظهر الصورة شخصين يتعاملان مع مظلة طيران شراعي على أرض مزهرة باللون الأصفر.
2058091220_2087270068.jpg,مظلة هوائية بنفسجية تحلق برفقة طائر فوق شاطئ رملي.
2058124718_89822bc96e.jpg,كلبان يركضان بحماس، أحدهما يحمل لعبة في فمه والآخر يفتح فمه بتعبير مندهش أو متحمس.
2058472558_7dd5014abd.jpg,طفلة تركض بفرح ونشاط في الهواء الطلق.
2059616165_b7c99c1009.jpg,كلب أسود ودود يجلس على العشب الأخضر المتناثرة عليه أوراق الخريف.
2059842472_f4fb61ea08.jpg,طفل صغير يحبو على طريق أسفل سماء زرقاء صافية، ينظر بفضول إلى الأمام.
2060031241_a3ae7a06bb.jpg,طفل صغير يبتسم بسعادة وهو يرفع يد تحكم ألعاب الفيديو.
206087108_d4557d38ee.jpg,رجل يرتدي قبعة مميزة مستلقٍ على الأرض في مكان مظلم.
2061144717_5b3a1864f0.jpg,يظهر رجل وطفل يقفان ويتحدثان في مدرج خارجي واسع ذي درجات متدرجة، محاط بالأشجار والخضرة.
2061354254_faa5bd294b.jpg,طفل سعيد يتأرجح في الهواء على لعبة انزلاق بمساعدة رجل بالغ.
2061397486_53a61e17c5.jpg,كلب يرتدي سترة برتقالية زاهية يقفز في الهواء على طريق ترابي.
2061927950_dafba5b8a3.jpg,زوجان يجلسان على درجات حجرية مع طفلهما وعربة الأطفال.
2061944672_0383e65c8a.jpg,تظهر الصورة عائلة تتجول في حديقة بها درجات سلم، مع أطفال يلعبون ودراجة هوائية.
2062607137_dac194ad02.jpg,ثلاثة كلاب في حقل من العشب الأخضر الطويل.
2063277300_f7ff476914.jpg,أطفال يلهون ويضحكون في فوضى مرحة على السجادة.
2064417101_3b9d817f4a.jpg,كلاب سلوقي تتسابق ليلاً على مضمار ترابي عند خط النهاية.
2064780645_8f28a1529f.jpg,تُظهر الصورة الظلية لأربعة أصدقاء يستمتعون بلحظات مليئة بالمرح والبهجة تحت وهج غروب الشمس الدافئ.
2064790732_219e52e19c.jpg,طفل حافي القدمين يمشي بين مجموعة من الكبار في الشارع.
2064792226_97e41d8167.jpg,تُظهر الصورة دراجة هوائية وردية ومزينة بألوان زاهية يركبها شخصان وسط حشد من الناس في مكان عام.
2065309381_705b774f51.jpg,متزلج على الجليد يثير الثلج أثناء نزوله السريع على منحدر جبلي مشمس.
2065875490_a46b58c12b.jpg,تُظهر الصورة امرأة تسير على رصيف شارع بجانب مجسم كبير لهيكل عظمي.
2066048248_f53f5ef5e2.jpg,رجال وخيول يتوقفون في منطقة جبلية وعرة تغطيها الثلوج.
2066241589_b80e9f676c.jpg,كلب بني مسن يلعب بعصا في العشب.
2066271441_1f1f056c01.jpg,كلب أسود يلهو في الماء ممسكاً بكرة ملونة زاهية.
2067362863_59577f9d4d.jpg,كلبان يتفاعلان بمرح في ساحة حصوية بينما يقف رجل يراقبهما.
2067833088_04e84e5bf2.jpg,يظهر رجل يرتدي ملابس التنزه واقفاً على منحدر جاف وخلفه جبال خضراء.
2068403258_2669cf9763.jpg,أولاد يستمتعون باللعب في النهر، أحدهم يقفز محدثًا رشاشًا كبيرًا من الماء.
2068465241_3bcabacfd7.jpg,طفلة صغيرة تتوازن على عارضة الجمباز.
2068960566_21e85ae0dc.jpg,طفلان يستمتعان باللعب على الأراجيح في حديقة تحت سماء زرقاء صافية.
2069279767_fb32bfb2de.jpg,يستريح رجلان في منصة معلقة على جانب منحدر صخري شاهق يطل على وادٍ عميق.
2070798293_6b9405e04d.jpg,فتاة صغيرة بملابس النوم تقفز بسعادة فوق الأريكة.
2070831281_dc04b3e15d.jpg,امرأة ترتدي معطفًا وقبعة بيضاء تقود دراجة هوائية، مع خلفية ضبابية توحي بالحركة.
2070831523_5035d5537e.jpg,امرأة ترتدي خوذة وسترة بنية ووشاحًا تقود دراجة هوائية بسرعة، مع خلفية ضبابية تعكس الحركة.
2071309418_1d7580b0f0.jpg,كلبان يلعبان في العشب، أحدهما يرتدي زينة رأس احتفالية.
207237775_fa0a15c6fe.jpg,تُظهر الصورة شخصين في الهواء الطلق، أحدهما يصور والآخر يؤدي حركة بهلوانية في الهواء.
2072574835_febf0c5fb9.jpg,تندفع كلاب سلوقية من بوابات الانطلاق لبدء سباقها الليلي.
207275121_ee4dfa0bf2.jpg,كلب بني يركض في العشب وهو يحمل عصا.
2073105823_6dacade004.jpg,متزلج على لوح الثلج يتزحلق على حافة جدار من الطوب بجانب سلالم.
2073174497_18b779999c.jpg,رجل يرتدي قبعة يركب دراجة هوائية في الشارع، وخلفه سيارات.
2073756099_7e02c0110c.jpg,كلب أسود يقفز في المسبح ممسكاً ببطة.
2073964624_52da3a0fc4.jpg,تُظهر الصورة امرأة ترتدي قبعة وردية ووشاحاً بنفسجياً وهي تركب دراجة هوائية، مع خلفية ضبابية توحي بالحركة.
2074146683_7c83167aa1.jpg,امرأة ترتدي قبعة ونظارات شمسية تحمل طفلها في شيّالة وهي تتسوق في سوق للخضراوات.
2074244690_82e30ff44b.jpg,جمهور في حفل يلتقط الصور بهواتفه المحمولة.
2074764331_90a9962b52.jpg,كلبان يلعبان، الكلب الأسود يعتلي الكلب البني.
2075041394_0b3ea1822d.jpg,كلبان يلعبان بمرح بين أوراق الخريف المتساقطة، أحدهما أبيض يحمل غصناً بفمه بينما يطارده الآخر.
2075321027_c8fcbaf581.jpg,رجل مسن ذو لحية بيضاء وقبعة بيريه يركب دراجة هوائية.
2075493556_b763648389.jpg,ثلاثة أولاد أصدقاء يقفون معًا وأذرعهم على أكتاف بعضهم.
207584893_63e73c5c28.jpg,يستعد شخصان للطيران بطائرة شراعية على شاطئ رملي بالقرب من البحر والصخور.
2076428547_738e0a132f.jpg,صورة ظلية لمتجول يقف على ضفة بحيرة.
2076865206_53918c820c.jpg,صياد يلقي خيط صنارته في نهر ذي ضفاف خضراء تحت سماء زرقاء صافية.
2076906555_c20dc082db.jpg,يظهر في الصورة شاب يافع مبتسم يرتدي سترة جينز وقلادة بقفل، وعلى يده كتابات، داخل متجر.
2077079696_03380d218b.jpg,رجل يتنزه على صخور جبلية حاملاً عصي المشي تحت سماء زرقاء مليئة بالغيوم البيضاء.
207731022_988f6afb35.jpg,مشهد هادئ لصباح ضبابي على الماء من منظور قارب كاياك، يظهر فيه مجدف آخر في المسافة.
2077346067_0a3a5aae65.jpg,رجل يمشي على الرصيف وهو يأكل بجوار لافتة كبيرة تطلب شهودًا على حادث سير مميت.
2078311270_f01c9eaf4c.jpg,امرأتان تسيران في الهواء الطلق في يوم خريفي، إحداهما تبتسم والأخرى تنظر للأسفل، بالقرب من علامة عبور مشاة.
2079110798_ad1370a646.jpg,صبي يرتدي نظارات يقرأ كتابًا في مكتبة.
2079152458_40712c3b40.jpg,كلب أشقر يحمل كرة تنس خضراء في فمه.
207930963_af3a2f1784.jpg,راكبو دراجات نارية على الطرق الوعرة يستريحون في قمة جبلية ذات إطلالة واسعة.
2079554580_f18d5c181b.jpg,كلب دلماسي يركض بسعادة وعصا في فمه على طريق غابوي مليء بالأوراق المتساقطة.
2080033499_6be742f483.jpg,كلب نشيط يقفز أثناء نزهته مع صاحبه بين أوراق الخريف المتساقطة.
2081141788_38fa84ce3c.jpg,أطفال يقفزون بفرح في المسبح في منتجع استوائي.
2081446176_f97dc76951.jpg,صورة مقربة لشاب مبتسم يرتدي قبعة شتوية محبوكة ووشاحاً كاروهات في يوم شتوي.
2081615901_13092cac56.jpg,تظهر فتاتان من الخلف وهما تنظران فوق سياج شبكي.
2081679622_6f1442367d.jpg,
2082005167_a0d6a70020.jpg,كلب يتفحص حافة الماء المتجمدة على ضفة مغطاة بالثلوج.
2083434441_a93bc6306b.jpg,امرأة مسنة تركب دراجة هوائية في شارع بالمدينة، وتظهر سيارة أجرة صفراء ومارة في الخلفية.
2083778090_3aecaa11cc.jpg,رجل يرتدي قبعة فرو مميزة ووشاحاً أحمر، تتساقط عليه الثلوج.
2084103826_ffd76b1e3e.jpg,كلب أبيض وأسود ملثم يجري بسرعة فائقة فوق العشب الأخضر، وكأنّه يحلّق في الهواء.
2084157130_f288e492e4.jpg,كلبان يركضان بنشاط في حقل عشبي.
2084217208_7bd9bc85e5.jpg,امرأة ترتدي خوذة تقود دراجة في حركة سريعة، مع خلفية ضبابية.
2085078076_b9db242d21.jpg,يقف طفل صغير على ضفة مياه موحلة بينما تُغسل الملابس.
2085255128_61224cc47f.jpg,صبي يقفز في الهواء من ضفة نهر ترابية، مثيراً الغبار، وخلفه تظهر جبال صخرية ضخمة.
2085400856_ae09df33a7.jpg,كلب بني اللون يدس أنفه في الثلج.
2085403342_a17b0654fe.jpg,فتاة صغيرة ترتدي ملابس تقليدية تقف على أرضية من القصب، وتظهر عليها ملامح الفرح والحيوية.
2085557551_7a88d01d4e.jpg,فتاة ذات تعبير غاضب شرس تحمل سكينًا وشوكة ووعاءً معدنيًا، كأنها تستعد لهجوم.
2085726719_a57a75dbe5.jpg,فتاتان تستمتعان بمشروبات ساخنة في يوم شتوي، بينما تلتقط إحداهما صورة بهاتفها.
2086513494_dbbcb583e7.jpg,تُظهر الصورة امرأة شابة ترتدي سترة شتوية بيضاء وتلتقط صورة بكاميرا صغيرة في الهواء الطلق.
2086532897_b8714f2237.jpg,راكب قوارب كاياك ينزل شلالاً قوياً من المياه البيضاء المتلاطمة.
2086534745_1e4ab80078.jpg,تُظهر الصورة مُجدّف كاياك يهبط شلالاً صخرياً شديد الانحدار بقاربه الأصفر.
2086678529_b3301c2d71.jpg,طفلة صغيرة ترتدي فستانًا بنفسجيًا داكنًا تبتسم بلطف للكاميرا ورأسها مائل.
2087317114_cf06df5aa5.jpg,مُجدّف يبتسم أثناء التجديف في النهر.
2087640654_1a84577a44.jpg,كلب رأسه مدفون في حفرة، ولا يظهر منه سوى مؤخرته وذيله.
2088120475_d6318364f5.jpg,تظهر الصورة مجموعة من الشباب وشخص يرتدي زي رجل الثلج خلال تساقط الثلوج.
2088460083_42ee8a595a.jpg,تُظهر الصورة مركبة دفع رباعي وعرة وموحلة تُنقل على متن شاحنة مسطحة ليلاً.
2088532947_c628e44c4a.jpg,
2088910854_c6f8d4f5f9.jpg,يظهر شاب يرتدي قبعة صوفية سوداء وطوق رأس احتفالي مخطط بالأحمر والأبيض يتدلى منه غصن هدال.
2089122314_40d5739aef.jpg,كلب يجري حاملاً جريدة في فمه.
2089350172_dc2cf9fcf6.jpg,ثلاثة كلاب تسبح في الماء.
2089426086_7acc98a3a8.jpg,شابة ترتدي سترة شتوية تحمل كعكة مزينة بالشموع وتبدو مبتسمة.
2089442007_6fc798548c.jpg,كلب بني مائل للحمرة يخوض في الماء.
2089539651_9e518ec7de.jpg,رجل يقف على قمة جبل ويطل على مدينة واسعة تمتد في الأفق.
2089542487_b4c1ee7025.jpg,رجل يرتدي معدات التنزه يقف على طريق ترابي محاطاً بالأشجار تحت سماء زرقاء صافية.
2089555297_95cf001fa7.jpg,رجل يقف على قمة جبل مطلة على مدينة واسعة.
2090327868_9f99e2740d.jpg,تظهر امرأة وصبي يحمل رضيعًا بجانب تمثال بقرة مزين برسومات شاطئية.
2090339522_d30d2436f9.jpg,رجل يلتقط صورة ذاتية من قمة جبل مطلة على مدينة واسعة.
2090386465_b6ebb7df2c.jpg,تظهر سيدتان ترتديان ملابس شتوية دافئة في يوم ثلجي.
2090387793_274ab4cf7d.jpg,شاب يرتدي قبعة صوفية وملابس شتوية ينظر إلى الجانب في مشهد شتوي بارد.
2090545563_a4e66ec76b.jpg,طفلان يرتديان الأحمر يدفعان لوح تزلج على ساحة مرصوفة.
2090723611_318031cfa5.jpg,كلب فروي رمادي اللون يقف في حقل أخضر، ويظهر خلفه كلب بني آخر جزئياً.
2090997177_76d482b158.jpg,كلب أسود يركض على الشاطئ الرملي.
2091171488_c8512fec76.jpg,شابة مبتسمة ترتدي ملابس شتوية وسط تساقط الثلوج.
2092177624_13ab757e8b.jpg,ولد يرتدي ثوباً أخضر منقوشاً يقفز حافي القدمين على حافة إسمنتية، حاملاً زجاجة في يده.
2092419948_eea8001d0f.jpg,يظهر شخص يسير على ممر خرساني بجانب مياه فيروزية صافية، متجهًا نحو مدخل نفق مظلم.
2092870249_90e3f1855b.jpg,يظهر شخص مستلقيًا تحت سيارة متوقفة على جانب الطريق لإصلاحها.
2094323311_27d58b1513.jpg,كلب يلعق وجه رجل يرتدي نظارات شمسية.
2094543127_46d2f1fedf.jpg,تجلس فتاة حمراء الشعر على تمثال تمساح.
2094810449_f8df9dcdf7.jpg,يظهر صبي صغير يبتسم وهو يقف في مياه الشاطئ الضحلة، وشعره يتطاير بفعل الرياح.
2095007523_591f255708.jpg,يُظهر رضيع بملامح فضولية ينظر إلى الكاميرا من داخل سرير الأطفال الخشبي.
2095078658_c14ba89bc2.jpg,كلب يجري في الثلج.
2095435987_1b7591d214.jpg,كلب يتقلب على ظهره في الرمال.
