image,caption
1412832223_99e8b4701a.jpg,صورة لطفلة قفزت فوق رمل البحر.
1413956047_c826f90c8b.jpg,ثلاثة رجال يقفون على قمة الجبل، أمامهم مناظر طبيعية خلابة من الجبال والسماء.
1414820925_3504c394e1.jpg,صورة لشاب يلعب الكرة الطائرة على شرفة من الطوب الأحمر.
1415591512_a84644750c.jpg,صورة لطفلة صغيرة تركض في العشب أمام سيارة فضية اللون.
1417031097_ab656bc4bd.jpg,ركب الناس في عربة ترفيهية مربوطة بحبال ترفرف في الهواء.
1417295167_5299df6db8.jpg,صورة لرجل يمسك هاتفًا محمولًا في يده اليمنى وكوبًا بلاستيكيًا في يده اليسرى.
141755290_4b954529f3.jpg,امرأة تعمل في محل لبيع العصائر.
1417637704_572b4d6557.jpg,صورة لطفلين داخل صندوق سيارة.
1417882092_c94c251eb3.jpg,صورة لشابين يرتديان ملابس غير رسمية ويراقبان شيئا ما.
1417941060_2a0f7908bc.jpg,صورة لطفل رضيع يتفحّص شعر صبيٍّ كبير.
1418019748_51c7d59c11.jpg,رجل مسن يضع غطاء على زجاجة مشروب غازي.
1418503947_953d373632.jpg,صورة لرجل يفتح علبة خضراء.
1419286010_b59af3962a.jpg,رجل يصطاد الأسماك في بحيرة هادئة.
1419385780_1383ec7ba9.jpg,رجل يمتطي دراجة نارية في وسط المدينة، يمتاز بقصة شعره العالية والملفتة.
1420060020_7a6984e2ea.jpg,طفل يرتدي زي النينجا ويعند راحته اليمنى.
1420060118_aed262d606.jpg,صورة لطفل يرتدي زي النينجا ويقفز في الهواء.
1423126855_6cd2a3956c.jpg,رجل يرتدي حقيبة ظهر واقف في سهل مع حجر في يده.
1424237335_b3be9920ba.jpg,صورة لطفلين يلعبان في الخارج.
1424775129_ffea9c13ab.jpg,طفل يقف على سكة حديد أمام مبنى صغير.
1425013325_bff69bc9da.jpg,تعمل الكلبان في ضباب على شاطئ رملي.
1425069308_488e5fcf9d.jpg,كلب يقفز في الهواء.
1425069590_570cc7c2d8.jpg,صورة لطفلة صغيرة تلعب في الخارج.
1425485485_d7c97a5470.jpg,صورة لطفلين، يبدو أن أحدهما يهمس في أذن الآخر.
1425919702_ddb761aeec.jpg,"صورة لجمهور في ملعب رياضي ينتظرون حدثًا، وبدت علامة ""تيم هورتونز"" جلية في الخلفية."
1427391496_ea512cbe7f.jpg,صورة لطفل يقف على أرضية خشبية في منطقة لعب.
142802798_962a4ec5ce.jpg,الصورة لشاب يمارس رياضة التزلج على حلبة مخصصة لهذه الرياضة. يظهر الشاب في وضعية انحناء على لوح التزلج، ويرتدي قميصًا أخضر وسروالًا أسود.  خلف المتزلج، هناك جدران عليها رسومات جرافيتي.
1428578577_82864facae.jpg,صورتان لشخصين على قمة جبلية ثلجية يرفعان ذراعيهما.
1428641354_f7453afbea.jpg,المرأة في المطبخ تعد الطعام.
1428681303_04213524e3.jpg,صورة لطفلين يتسلقان منحدرًا حجريًا باتجاه تمثال في ساحة مفتوحة بينما يجلس الناس ويستمتعون بالمنظر.
1430154945_71bbaa094a.jpg,صورة لامرأة وطفل يجلسان على طاولة مغطاة بمفرش أبيض، عليها أطباق من الطعام.
1429814475_0b592b9995.jpg,امرأة تضع يدها على قلبها جالسة على حافة الرصيف.
1432179046_8e3d75cf81.jpg,صورة لرجل يلعب كرة مضرب أمام حائط عليه رسومات.
1432342377_3e41603f26.jpg,رجل يمشي في الشارع بينما تحدق إمرأة في هاتفها على الرصيف.
143237785_93f81b3201.jpg,صورة لرجل يمسك بسمكة كبيرة.
1433088025_bce2cb69f8.jpg,صورة لاثنين من الرجال العضليين يقومان بأداء في الشارع أمام حشد من الناس.
1433142189_cda8652603.jpg,رجل يمشي في سهل ما فوق سفح الجبل.
1433397131_8634fa6664.jpg,الصورة تظهر كرة ملونة في حوض مليء بكرات البلاستيك الملونة.
1433577867_39a1510c43.jpg,كلب يركض في الماء.
1434607942_da5432c28c.jpg,صورة لطفلة رضيعة تجلس على كتف رجل وتضع يديها على رأسه.
143552829_72b6ba49d4.jpg,رجل يركب دراجة نارية حمراء في منطقة جبلية، ويعبر مجرى مائي صغير.
143680966_0010ff8c60.jpg,الصورة تصور شخصًا يتسلق الجبل.
1436760519_8d6101a0ed.jpg,كلب يمسك قرص طائر بفكّه على شاطئ البحر.
143680442_2f03f76944.jpg,الصورة لشاب يمارس رياضة تسلق الجبال وهو معلق من حافة جبل.
143688283_a96ded20f1.jpg,صورة لشاب يعتلي الجبل في غابة.
143688895_e837c3bc76.jpg,رجل يتسلق الجبل في غابة.
1439046601_cf110a75a7.jpg,صورة لطفل يبتسم وهو يقف أمام مسبح في يوم مشمس.
1439282131_3814d6ae04.jpg,كلبان غراند على شكل المسترد يلعبان في الماء.
1443807993_aebfb2784a.jpg,صورة لطفلة تسقط على حافة منزلقة هوائية.
1445754124_647168f211.jpg,كلب يقف على جذع شجرة ملتوي في منظر طبيعي.
1446933195_8fe9725d62.jpg,جرو لابرادور بني يعض أوراق الشجر.
1445123245_c7b9db0e0c.jpg,يظهر كلب بجانب ألعاب على شكل دودة ملونة.
1446053356_a924b4893f.jpg,الفتيات يلعبن كرة القدم.
1448511770_1a4a9c453b.jpg,كلب أبيض يقفز فوق حاجز أزرق في الهواء ليلتقط قطعة من الطعام.
1449370354_380c4123c9.jpg,صورة لثلاثة أطفال يركضون في الحديقة.
1449625950_fc9a8d02d9.jpg,كلبان يركضان في الحديقة.
1452361926_6d8c535e32.jpg,طفل رضيع يمتطي سيارة لعبة ويشرب من زجاجة.
1453366750_6e8cf601bf.jpg,صورة لشابين يرقدان على جانبهما على السرير، أحدهما يلمس أنف الآخر.
1454841725_4b6e6199e2.jpg,صورة لطفلات أربع يضحكن وهن يتعانقن في حفل مدرسي.
1456630952_dd4778a48f.jpg,صورة لشاب يلعب كرة السلة في ساحة أمامية.
145721496_687af9bb18.jpg,عند حافة شلال، يقف طائر على صخرة، أمام مياه متدفقة.
1457762320_7fe121b285.jpg,الصورة تصور مجموعة من الناس وهم يتوقفون لتناول الماء بعد ركوب الدراجات الجبلية.
145721498_a27d2db576.jpg,رجل يركب قاربًا أزرق في مياه متلاطمة، ويستخدم مجدافًا للتنقل خلال التيار.
1460352062_d64fb633e0.jpg,امرأة جالسة على شجرة.
1460500597_866fa0c6f3.jpg,رجل يجلس في مطعم في الليل.
146098876_0d99d7fb98.jpg,يمشي أربعة طلاب في طريق ريفي، وهم يرتدون زيًا موحدًا، ويحملون بعض الكتب والفواكه.
1461329041_c623b06e5b.jpg,امرأتان تركبان دراجتين ثلاثية العجلات.
1461653394_8ab96aae63.jpg,كلب أبيض يتكئ على ظهره ويلعب مع كلب أسود.
1463638541_c02cfa04dc.jpg,طفلة تتسلق سلمًا من حبال.
1463732130_a754441289.jpg,صورة لطفل يقفز على الترامبولين أمام سور.
1465666502_de289b3b9c.jpg,كلب يسبح في الماء.
146577645_91b570c0d0.jpg,رجل يركب قاربًا في مياه متلاطمة.
146577646_9e64b8c2dc.jpg,رجل يركب قارب الكاياك في مياه متلاطمة.
1466307489_cb8a74de09.jpg,سيارة جيب عالقة في الطين مع أشخاص يمسكون بحبل مربوط بالسيارة.
1466479163_439db855af.jpg,كلب يجري في الحقول ويحمل في فمه قطعة من الطعام أو اللحم.
1467533293_a2656cc000.jpg,صورة لطفلتين تلعبان في ساحة ألعاب.
1468103286_96a6e07029.jpg,صورة لاعب بيسبول يرفع مضربه في إيماءة التحدي ضد الحكم.
1468429623_f001988691.jpg,رجل يتدرب على الدفاع عن النفس باستخدام كلب.
1468962616_5803b4397f.jpg,طفل يطفو في المسبح ويطلق الماء من مسدس مائي.
1469000260_5d473c8283.jpg,كلب لونه بني فاتح يرقد على الأرض في بيئة طبيعية.
1470061031_4cb59c12a8.jpg,تعرض الصورة كلبين من اللابرادور و هما يلعبان.
1470132731_fa416b7504.jpg,كلب أسود يجري في الماء.
1470536919_1f3fd6c65a.jpg,كلب كبير وآخر صغير يركضون على طريق غير معبد.
1472053993_bed67a3ba7.jpg,صورة لمتزلج في سترة حمراء يتزلج على منحدر ثلجي مع جبال في الخلفية تحت سماء زرقاء.
1472230829_803818a383.jpg,السؤال غير موجود.
1472249944_d887c3aeda.jpg,صورة لامرأتين يقفان على حجر في منتزه وعدد من المارة في الخلفية.
1472653060_7427d2865a.jpg,رجل يقطّع الطعام في مطبخ مزدحم.
1472882567_33dc14c8b6.jpg,يرتقي أربعة أشخاص منحدر ثلجي باستخدام معدات التزلج.
1473080948_bae2925dc8.jpg,صورة لرجل يركب قاربًا أصفر في مياه متدفقة، وهو يحمل مجدافًا.
1473250020_dc829a090f.jpg,صورة لشاب يقف على صخرة في المياه.
1473618073_7db56a5237.jpg,ولد يضحك وهو يجلس على أراجيح على شكل حيوان.
1476002408_4256b7b2fa.jpg,رجل يمشي على الرصيف بجانب سيارة متوقفة.
1478606153_a7163bf899.jpg,كلب يجري في الغابة.
1479028910_3dab3448c8.jpg,ولد يركب لوح تزلج على حافة رصيف أمام المنزل.
1479513774_70c94cf9d3.jpg,امرأة تقف عند إشارة مرور حمراء.
1479679558_d0a01bc62b.jpg,جريان مائي يمتد بين أشجار و أوراق جافة.
1479857177_9d4a6f38fd.jpg,غواص تحت الماء يحمل حقيبة.
1481062342_d9e34366c4.jpg,صورة لطفلة صغيرة تركض في الممر.
1482960952_95f2d419cb.jpg,ثلاث نساء مسنات يمشين بعيدًا عن الكاميرا، واحدة تستخدم عكازين.
148512773_bae6901fd6.jpg,صورة لشاطئ نهري، حيث يجلس شخصان على صخرة، وآخرون يسبحون في مياه النهر.
1490670858_e122df2560.jpg,طفل يجلس في زلاجة لعب أطفال.
1491192153_7c395991e5.jpg,رجل يلعب مع طفل في الملعب.
1499495021_d295ce577c.jpg,صورة لشاب و شابة على الشاطئ.
1499554025_a8ffe0e479.jpg,الصورة تظهر مجموعة من الناس يرتدون ملابس بيضاء وهم يتفاعلون مع الماعز في مكان مغلق.
1500853305_0150615ce9.jpg,طفل يقف على جسر خشبي في الغابة، وطفلة تعانقه من الخلف.
1501297480_8db52c15b0.jpg,صبيٌ يمسك شباكًا زجاجيًا كبيرًا بيديه، وآخر يمد يده من النافذة.
1501811302_5e723fc529.jpg,كلب أسود وأبيض يركض خلف خروف بني في حقل.
150387174_24825cf871.jpg,رجل يركب دراجة نارية في بيئة جبلية.
1505686764_9e3bcd854a.jpg,رجل يقف على حافة صخرية بجانب الماء.
150582765_bad8dec237.jpg,صورة لامرأة ذات شعر أحمر طويل مربوط في ذيل حصان وهي مرتدية سترة واقفة أمام سيارة وتقوم بالتقاط الصور.
1507563902_6ec8d5d822.jpg,ولد يمارس رياضة القفز على الترامبولين.
1508269285_6c5723f67d.jpg,كلب ألماني قصير الشعر يمشي في الماء.
1510078253_96e9ec50e7.jpg,كلب بلون بني غامق ينظر إلى كرة بلون أبيض وبقع صفراء وسوداء، وهو على وشك أن يعضها.
1510669311_75330b4781.jpg,خمس سيدات يضحكن في صورة.
1511807116_41c3645e8c.jpg,كلبان يلعبان في الحديقة.
1515883224_14e36a53c7.jpg,صورة لامرأة بدينة وهيَ تنظر إلى شيءٍ ما في سوق مزدحم.
1515025681_999199cb79.jpg,رجل مسن يمسك قطعة من الحلوى أو الطعام بيديه، ويرتدي نظارة شمسية وساعة في معصمه.
1516714577_7d1c35a8d8.jpg,فتاة صغيرة تقوم بالرقص في الخارج أمام الجدار.
1517807181_ca6588f2a0.jpg,صورة لطفلين يركضان في سهل مع مروحية لعبة تطير في السماء.
1521623639_4bda3407cc.jpg,صورة لامرأة وطفل تحت جسر،هما جالسين على كرسي في بيئة غير نظيفة.
1522787272_5a31497ef2.jpg,كلب من سلالة ريتریفر يركض في حقل أخضر.
1523800748_a59e980eee.jpg,صورة لطفلين يركضان على الشاطئ.
1523984678_edd68464da.jpg,كلب بوسطن ترير يجري في الحديقة ويحمل كرة بين فكيه.
1525153022_06c48dbe52.jpg,كلب من نوع الدوبيرمان يركض في الماء.
1527297882_dededc7891.jpg,صورة لرجل يرتدي زي قرصان.
1527333441_af65636a74.jpg,شاب يركب دراجة كهربائية في استوديو تلفزيوني.
1526325728_74eb4153d8.jpg,كلب على الشاطئ يركض.
1527513023_3d8152b379.jpg,صورة لطفل يضحك وهو يستحم في إنبوب أطفال على شكل سيارة.
1528205014_1323aa9dfd.jpg,رجل يرتدي قميصًا أصفر وقبعة سوداء يشارك في موكب فخر المثليين.
1529044279_4922ead27c.jpg,صورة لعائلة في الخارج يبدو أنهم في رحلة ترفيهية.
1536597926_c2e1bc2379.jpg,صورة لشابين يرتديان ملابس الشتاء ومتعلقاتهما بجوارهما.
1536774449_e16b1b6382.jpg,حشد كبير من الناس في ساحة خارجية في الغروب.
1539166395_0cdc0accee.jpg,صورة لطفل يبدو عليه الغضب أو الدهشة أو المفاجأة.
1540631615_8b42c1b160.jpg,صبي يتدرب على حركات بهلوانية على ملعب كرة قدم.
1541272333_1624b22546.jpg,كلب ضخم يجري في العراء ويرفع كمية من الرمال.
1542033433_5453d4c466.jpg,امرأة تقف على الرصيف أمام مطعم بيتزا، وظهرها للكاميرا.
1547883892_e29b3db42e.jpg,امرأة جالسة على كرسي خارج مطعم وتكتب في كتاب بينما تشرب القهوة.
1550772959_9ca9fa625f.jpg,الصورة لطفل يجلس على الأرض يمسح حجرًا أو تربةً بالفرشاة.
155221027_b23a4331b7.jpg,رجلان يمارسان رياضة القفز بالمظلة في ساحة مفتوحة.
154871781_ae77696b77.jpg,الصورة تصور مشهدًا سلميًا في حديقة، حيث يمر شخصان في الخلفية بينما شخص مستلقٍ على العشب في المقدمة.
1552065993_b4dcd2eadf.jpg,الكلاب هي كلب أبيض وبني يركض في حقل أخضر.
1554713437_61b64527dd.jpg,كلب ضخم يقف على جذع شجرة في الغابة.
1557838421_a33f2a4911.jpg,كلبان يلعبان ويعض أحدهما الآخر.
1561658940_a947f2446a.jpg,طفلة على الأراجيح.
1562392511_522a26063b.jpg,يبدو أن الكلب يحمل حبلًا في فمه أثناء تثبيته من قبل شخصين.
1562478333_43d13e5427.jpg,الصورة تصور رجلاً يقيم مخيمًا على الشاطئ، بجوار قارب كاياك.
1563731247_7f21d8bec0.jpg,صورة لاطفال يجلسون على كومة من القش ويلقون القش في الهواء.
1566117559_f5d98fbeb0.jpg,كلبه صغير، لونه أبيض، واقف على رجليه الخلفيتين.
1569562856_eedb5a0a1f.jpg,رجل يرتدي سترة زرقاء وسماعات في أذنيه ينظر إلى لوحة إعلانات محطة قطار.
156967462_72db9b722c.jpg,الكلاب تستحم في مياه النهر.
1569687608_0e3b3ad044.jpg,صورة لطفلتين يضمان بعضهما البعض في بحيرة.
1570723692_3a2b064d43.jpg,كلب كبير بجانب كلب صغير على العشب.
157139628_5dc483e2e4.jpg,رجل يقوم برش رمال الشاطئ باستخدام جهاز، و في المقدمة منحوتة رملية لامرأة.
1572532018_64c030c974.jpg,ثلاثة أطفال يركضون على الشاطئ.
1576185717_f841ddc3da.jpg,صبي يضرب كرة لعبة الكريكيت بلوحة أمام فتاة تلعب في ساحة خضراء.
1574401950_6bedc0d29b.jpg,ولد يلعب في ساحة ألعاب.
1579198375_84b18e003a.jpg,صورة لامرأة تغني في ميكروفون أمام شخص يغني و يعزف الجيتار.
1579206585_5ca6a24db0.jpg,صورة لامرأة تعزف الغيتار الكهربائي على خشبة المسرح.
1579287915_4257c54451.jpg,رجل على قمة الجبل ينظر إلى مناظر طبيعية خلابة في وادي جبلي.
1580671272_3e99d94305.jpg,ولد يطعم الحصان في ساحة مفتوحة.
1581822598_0ae23074f1.jpg,كلب يقفز في الهواء ليلتقط كرة ثلجية.
1584315962_5b0b45d02d.jpg,رجل يحمل علم تشيلي في منطقة جبلية ثلجية ليلاً.
1594038143_57f299aa8a.jpg,طفل يمسك دمية على شكل رأس أسد.
159712188_d530dd478c.jpg,امرأة تسير أمام بحيرة مع شرفة في الخلفية في مدينة.
1597319381_1e80d9e39c.jpg,لاعب كرة قدم يرفع ستره اليمنى ليلعب الكرة برجله اليمنى في مباراة كرة قدم.
1597557856_30640e0b43.jpg,امرأة تتفاعل مع كلب على رجليها الخلفيتين، بينما كلب آخر يركض في المقدمة.
1600208439_e94527b80f.jpg,كلب يجري في الطين.
160541986_d5be2ab4c1.jpg,صورة لامرأة ترتدي ملابسًا أنيقة وتضع مكياجًا خفيفًا، وتزينها إكسسوارات من اللؤلؤ والذهب.
160585932_fa6339f248.jpg,سيارة سوداء تسير في مياه أحد الأنهار.
1606988704_fe330878a3.jpg,ثلاث بنات يلعبن فوق كومة من القش في الحقل.
160792599_6a7ec52516.jpg,خمسة أشخاص ينظرون إلى البحر من على الشاطئ.
1616016569_673de1d678.jpg,صورة لامرأة و رجل في مكان عام.
161669933_3e7d8c7e2c.jpg,صورة لدراج يركب دراجة نارية على طريق ملتوي.
1620397000_3883e3ecd3.jpg,كلب أبيض أسمر يمر فوق ممر مائي ضحل.
162152393_52ecd33fc5.jpg,صورة لامرأة جالسة على حاجز في شاطئ يرفرف فيه عدد من الطائرات الورقية.
1626754053_81126b67b6.jpg,كلب ملون باللونين الأسود والأبيض يركض في العشب ويقفز لأعلى لمحاولة الإمساك بدائرة ملونة باللونين الأحمر والأصفر في الهواء.
162743064_bb242faa31.jpg,كلب قافز في الهواء يمسك كرة خضراء في فمه.
1643915227_9f48068772.jpg,صورة لشارع مزدحم في مدينة نيويورك.
1655781989_b15ab4cbff.jpg,جبل ثلجي مع وجود أشخاص يمشون في الثلج.
1650280501_29810b46e5.jpg,الصورة تظهر جمهورًا في قاعة انتظار، وهم يمسكون بأوراق أثناء جلوسهم في المقاعد.
1659358133_95cd1027bd.jpg,كلب من فصيلة فايمارو على جذع شجرة.
1659358141_0433c9bf99.jpg,كلب من فصيلة فايمارر يهرول في الحديقة.
1662261486_db967930de.jpg,كلب يمر من خلال دائرة مثبتة في حلبة تدريب.
166321294_4a5e68535f.jpg,ركب متسابق دراجة نارية حمراء ويرتدي خوذة وبدلة برتقالية اللون.
1663454406_5e2cf8c5bb.jpg,"امرأة تحمل مظلة ملونة ورجل يحمل لافتة تقول ""لا تكره""."
1663751778_90501966f0.jpg,رجل يتسلق الجبل بشيء من الصعوبة.
166433861_70b66cd381.jpg,ركاب دراجة نارية يركب دراجته في منعطف على الطريق.
166654939_80ea4ddbcc.jpg,سباق سيارات على حلبة طينية.
1670592963_39731a3dac.jpg,كلب يمر فوق حاجز في حديقة.
1674612291_7154c5ab61.jpg,كلب أبيض يقفز في الهواء.
167295035_336f5f5f27.jpg,صورة لرجل يتسلق الجبل.
1675679141_36c9bc2969.jpg,رجل يصطاد السمك على حافة المرسى.
1676601498_7d59327523.jpg,الصورة لشابين يقفان على سلم يطل على البحر.
1679557684_50a206e4a9.jpg,كلب أسود يقفز ويحاول الإمساك بكرة مع كلب أبيض في الحديقة.
1679565118_d36f0d6d52.jpg,الكلاب تلعب في الحديقة.
1679617928_a73c1769be.jpg,كلب مربوط بخيط مربوط في مرآة سيارة صفراء.
1680126311_b92a2e8e72.jpg,صبي يركل كرة القدم في ساحة مفتوحة.
1683444418_815f660379.jpg,صورة لشابين في منتزه وهم يلتقطان صورة تذكارية أمام نافورة في إحدى المدن.
1688699579_2f72328c7e.jpg,كلبان يلعبان في الخارج.
1689658980_0074d81d28.jpg,كلبان يركضان في الماء على الشاطئ.
1691573772_1adef8e40e.jpg,امرأة تركب دراجة أمام سيارة متوقفة.
169490297_b6ff13632a.jpg,ولد يقفز في الخارج.
1714316707_8bbaa2a2ba.jpg,رجل يمشي في عاصفة ثلجية وهو يمسح عينيه.
1713248099_d860df4e10.jpg,ثلاثة كلاب في سهل أخضر.
171488318_fb26af58e2.jpg,كلاب في بيئة جافة.
1716445442_9cf3528342.jpg,رجل يرفع صخرة من الأرض في بيئة جبلية بينما سيارة بيضاء تقف خلفه.
172092461_a9a9762e13.jpg,رجل يركب لوح تزلج على الماء.
172097782_f0844ec317.jpg,رجل يركب على لوح تزلج في بحيرة.
172092464_d9eb4f4f2f.jpg,رجل يركب لوح تزلج على الماء.
172097783_292c5413d8.jpg,رجل يركب لوح تزلج على الماء.
173020287_230bfc4ffc.jpg,رجل يلعب مع كلب في الخارج.
1731546544_9fbf14617b.jpg,الكلاب السوداء تقفز في الماء.
1732436777_950bcdc9b8.jpg,زوجان يلتقطان صورة أمام مبنى، بينما شخصان آخران يمشيان في المقدمة.
1732217138_aa0199ef87.jpg,صورة لشابين يجلسان على طاولة خشبية.
174466741_329a52b2fe.jpg,صورة لطفلة راكضة في حقل أخضر به أزهار متعددة الألوان تحت سماء زرقاء.
1745110280_0cbff5e273.jpg,كلب جالس في الغابة.
1752454466_723790dbd6.jpg,كلب يركض على حاجز.
1763020597_d4cc8f0f8a.jpg,رجلان و إمرأة و طفل يجلسون على حافة حجرية.
1764955991_5e53a28c87.jpg,كلب صغير يركض على طريق مُغطىً بالأوراق المتساقطة.
1765164972_92dac06fa9.jpg,صورة لشاب يظهر من الخلف، يمتلك شعرًا طويلًا ومنتفخًا، ويعطي انطباعًا بأسلوبه الفريد.
1770036088_08abe4f6e9.jpg,صورة لامرأة كبيرة في السن تحتضن فتاة صغيرة في السرير.
1771490732_0ab5f029ac.jpg,تصور الصورة ثلاثة أطفال يلعبون كرة القدم على ملعب، حيث يحاول أحدهم منع حارس المرمى من صد الكرة.
1772859261_236c09b861.jpg,كلب من نوع بوسطن تيرير يسبح في الماء.
177302997_5b2d770a0a.jpg,تعبر الصورة مجموعة من الخيول البلاستيكية المرصوصة بجانب بعضها في ساحة ألعاب.
1773928579_5664a810dc.jpg,كلب فوق منصة زرقاء يتجاوز حاجزًا بينما يشاهد حشد من الناس.
1775029934_e1e96038a8.jpg,صورة لحيوان الظبي وهو يعدو في سهل草ي.
1776981714_5b224d0f7a.jpg,صورة لامرأتين يمشين على رصيف.
1777816180_08d7e8063b.jpg,طفل يصعد فوق صخرة كبيرة في الغابة.
1778020185_1d44c04dae.jpg,كلبان يلعبان في الحديقة.
1781227288_6811e734be.jpg,رجل بلباس أسمر و سترة صفراء يتجول في منطقة تحتوي على قصاصات خشبية ولوحات جدارية.
1785138090_76a56aaabc.jpg,امرأة ترتدي ملابس السباحة وهي تسير على طول طريق في الخارج.
1784309115_0ad6791146.jpg,امرأة ترتدي ملابس السباحة بجانب رجل جالس على حافة.
1786425974_c7c5ad6aa1.jpg,امرأة تلمس كلبًا كبيرًا ولونه رمادي وأسود، وهناك كلب أسود صغير بجانب الكلب الكبير.
1795151944_d69b82f942.jpg,صورة لرجل يركب دراجة ثلاثية مع مجموعة من الكلاب التي تسحبه.
1797507760_384744fb34.jpg,صورة لثلاثة شبان عراة الجذع يصعدون أحد الجبال.
1798209205_77dbf525b0.jpg,صورة لامرأة شابة ذات شعر أشقر في مطعم.
1798215547_ef7ad95be8.jpg,طفل يزحف داخل نفق أو زلاجة.
1799271536_6e69c8f1dc.jpg,كلب يركض على الشاطئ.
1801063894_60bce29e19.jpg,امرأة على وشك القفز في الماء.
1801188148_a176954965.jpg,صورة تُظهر أربعة كلاب من مختلف الأحجام والألوان وهي تركض في الحديقة.
1801663973_5ad393caeb.jpg,صورة لامرأة تستلقي على جذع شجرة و رجل جالس على الأرض.
1801874841_4c12055e2f.jpg,يحمل كلب من فصيلة يوركشاير تيرير في فمه دمية.
1802092493_7b44fdb6b9.jpg,صورة لطفلين وطفلتين يرتدون ملابس تقليدية.
1805990081_da9cefe3a5.jpg,صبي يجري في أحد الشوارع مع كلب مربوط إلى حزام.
1806580620_a8fe0fb9f8.jpg,صورة لامرأة شابة ترتدي سترة من الجينز وابتسامة عريضة.
1807169176_7f5226bf5a.jpg,جلس عدد من الأشخاص حول نار المخيم ليلاً.
1808007704_ee8a93abb4.jpg,يرتفع شخص بجانب صخرة ضخمة بينما يحاول آخرون دفعه لأسفل.
1808370027_2088394eb4.jpg,كلب يسبح في مياه شلال.
1809758121_96026913bb.jpg,صورة لطفل يب跳 فوق مياه راكدة.
1809796012_a2dac6c26b.jpg,كلب أسود وأبيض يقف على رجليه الخلفيتين.
1810651611_35aae644fb.jpg,طفلة صغيرة تركب الأراجيح في ساحة لعب.
181103691_fb2f956abd.jpg,يصور المشهد مجموعة من الأطفال يلعبون في المياه التي ترشها مضخة مياه مثبتة على شاحنة إطفاء، في حين يقف عدد من المارة وراء الشريط الأصفر يراقبون المشهد.
