image,caption
1303727828_d1052ee341.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة شخصًا من الخلف، يتميز بقصة شعر فريدة من نوعها تجمع بين الحلاقة والضفائر، ويرتدي قميصًا مطبوعًا، ويبدو منشغلًا بشيء ما في محيط مزدحم."
1304100320_c8990a1539.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة كلبين يركضان بحماس عبر حقل من الخلنج الأرجواني في يوم ضبابي."
1304961697_76b86b0c18.jpg,يستمتع صبيان برياضة التزلج المائي على الماء، وهما يرفعان أيديهما في الهواء احتفالًا أو تحية.
1305564994_00513f9a5b.jpg,تُظهر الصورة دراجة نارية جانبية تتسابق على طريق، مع وجود راكبين يرتديان خوذات واقية وملابس واقية.
1306145560_1e37081b91.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب أسود يسبح في الماء وهو يحمل كرة برتقالية في فمه، ويبدو سعيدًا ومستمتعًا."
1307635496_94442dc21a.jpg,الصورة تظهر طفلاً صغيراً يركض على العشب الأخضر، ويبدو سعيداً ومتحمساً.
1308472581_9961782889.jpg,الصورة تظهر طفلة سعيدة تركض على الشاطئ وهي ترش الماء من دلو أزرق، مع وجود دعائم رصيف في الخلفية.
1308617539_54e1a3dfbe.jpg,الصورة تظهر صبيًا يقفز من لوح ركوب الأمواج في البحر، مع تناثر المياه حوله، بينما تظهر أمواج أخرى في الخلفية.
1309330801_aeeb23f1ee.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة طفلتين في حديقة، إحداهما تقوم بحركة بهلوانية (قفزة خلفية) على ترامبولين بينما تراقبها الأخرى."
1311132744_5ffd03f831.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة كلبًا أزرقًا أستراليًا يركض بسرعة في حقل عشبي، مع خلفية ضبابية تعكس الحركة."
1311388430_4ab0cd1a1f.jpg,تُظهر الصورة شخصًا معلقًا رأسًا على عقب بين أعمدة الكهرباء في منطقة ريفية ذات تلال جافة وسماء زرقاء صافية.
1312020846_5abb4a9be2.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة جروين صغيرين، أحدهما بلون بني فاتح والآخر رمادي، وهما يلعبان على سطح حجري محاط بالنباتات الخضراء."
1312227131_771b5ed201.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة كلاب جرّ تجر زلاجة عبر حقل ثلجي واسع تحت سماء زرقاء فاتحة مع شمس ساطعة."
1312954382_cf6d70d63a.jpg,في الصورة، تمشي فتاة صغيرة ترتدي زيًا تقليديًا هنديًا وتحمل بالونًا كبيرًا على شكل هيلو كيتي عبر ممر للمشاة.
1313693129_71d0b21c63.jpg,الصورة تظهر طفلًا وفتاة يقفان على شاطئ بحيرة، ويبدو أنهما يرميان الحجارة في الماء أو يشاهدان شيئًا ما في البحيرة.
1313961775_824b87d155.jpg,الصورة تظهر طفلة ترتدي سترة نجاة برتقالية وهي تطفو على سطح الماء.
1316247213_1d2c726dd5.jpg,الصورة تظهر طفلة صغيرة تضحك بسعادة وهي ترتدي قبعة Snoopy وقميصًا أرجوانيًا وشورتًا أسودًا، وتقف على العشب الأخضر.
131632409_4de0d4e710.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر امرأة مبتسمة ترتدي بيكيني أزرق على شاطئ رملي مع سماء زرقاء مليئة بالغيوم."
1317292658_ba29330a0b.jpg,الصورة تظهر طفلاً صغيراً يستمتع باللعب تحت رشاشات الماء، ويبدو سعيداً ومتحمساً.
1319634306_816f21677f.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب بني اللون يجلس على تل عشبي، ينظر إلى الأفق في يوم مشمس."
1321723162_9d4c78b8af.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة طفلة تتعلم التزلج على الجليد بمساعدة مدربة، بينما يراقبها آخرون على حافة الحلبة."
1321949151_77b77b4617.jpg,الصورة عبارة عن لقطة علوية لمجموعة من الأشخاص في متحف، حيث يستريح البعض على الأرائك بينما ينظر البعض الآخر إلى الأعمال الفنية أو يقرأ.
1322323208_c7ecb742c6.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة طفلين يلعبان على الشاطئ عند غروب الشمس، حيث يقوم أحدهما بالرسم على الرمال بينما يحمل الآخر عصا بالقرب من الأمواج."
1324816249_86600a6759.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة كلبًا ذهبي اللون يركض بسعادة في حقل عشب طويل مع جبال وصبار في الخلفية تحت سماء زرقاء صافية."
132489044_3be606baf7.jpg,الصورة تظهر رجلاً يرتدي بدلة نائماً على عمود في قطار، ربما بسبب الإرهاق.
1329832826_432538d331.jpg,الصورة تظهر واجهة متجر Rite Aid Pharmacy على شارع Broadway، مع إضاءة النيون الساطعة، وبعض المارة يقفون بالقرب منه.
1330645772_24f831ff8f.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة كلب من نوع برونر براونر (Bracco Italiano) وهو يركض بسرعة في حقل أخضر، ويبدو سعيدًا ومتحمسًا."
133189853_811de6ab2a.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجلان يرتديان بدلات رسمية ويتبادلان القبلات في حفل أو مناسبة رسمية."
1332208215_fa824f6659.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة أشخاصًا يجلسون في عربة قطار، مع رجل يرتدي قميصًا أزرق وجينز، وامرأة شابة ترتدي قميصًا أبيض وتنظرة جانبية."
1332492622_8c66992b62.jpg,الصورة تظهر جزءًا من واجهة لعبة في مدينة ملاهي، مع شخصين يطلان من شرفة مزينة بشبكة حماية.
1332722096_1e3de8ae70.jpg,تُظهر الصورة ثلاث نساء يقفن في مكان عام، ترتدي إحداهن بنطال جينز أخضر اللون وحذاء مطري أخضر، بينما ترتدي الأخرى سترة سوداء وبنطال أسود، والثالثة ترتدي سترة بيضاء وبنطال جينز قصير.
1332815795_8eea44375e.jpg,في الصورة، طفلة صغيرة تستمتع باللعب على أرجوحة في حديقة، ويبدو عليها السعادة والبهجة.
1332823164_c70a5d930e.jpg,الصورة تظهر طفلاً يقف على شاطئ رملي، ينظر إلى البحر المتموج ذي الأمواج البيضاء.
1333888922_26f15c18c3.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة طفلاً يتأرجح على أرجوحة في غابة مشمسة، مع أشعة الشمس المتلألئة التي تخترق الأشجار."
1334892555_1beff092c3.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة طفلتين ترتديان خوذات واقية وتتصارعان بعصي بلاستيكية على العشب ، بينما تقف امرأة بالخلف وتصور المشهد بهاتفها."
1335617803_4fbc03dab0.jpg,الصورة تظهر طفلين يرتديان الزي المدرسي ويقومان بحركة مرحة على العشب.
1337792872_d01a390b33.jpg,الصورة تظهر طفلة صغيرة تركض على طريق ترابي وهي تحمل دمية دب، وتبدو سعيدة ومتحمسة.
1338523142_57fce8229b.jpg,الصورة تظهر شخصًا يتسلق جبلًا صخريًا، مع منظر بانورامي لوادٍ جليدي في الخلفية.
133905560_9d012b47f3.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تتصارع كلبان من فصيلة لابرادور بلون أبيض مصفر في الثلج، بينما توجد أشجار وأغصان عارية في الخلفية."
1339596997_8ac29c1841.jpg,تُظهر الصورة ثلاث نساء يرتدين الحجاب، ويقمن بالتقاط صورة أو مشاهدة شيء ما على كاميرا رقمية في مكان عام.
1341787777_4f1ebb1793.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب بني اللون يشرب من رشاش مياه في حديقة خضراء."
1342766791_1e72f92455.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يساعد طفل آخر على الصعود إلى عمود، بينما تقف امرأة في الخلفية في حديقة عامة."
1342780478_bacc32344d.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

رجل يرتدي بدلة وربطة عنق يقف بشكل غير رسمي على عمود حجري أمام متجر ""The Donut Man""."
1343426964_cde3fb54e8.jpg,الصورة تظهر طفلاً يبتسم ويرتدي نظارات شمسية وقميصاً ملوناً، يقف أمام مظلة كبيرة ملونة على الشاطئ.
1346051107_9cdc14e070.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يعزف رجل مسن على الساكسفون بجوار صنبور حريق أصفر وأحمر، مع وجود حقيبة الساكسفون بجانبه على أرضية مبلطة."
1346529555_e916816cfe.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب صغير ذو فراء طويل يقفز في الهواء بفرح وهو يحمل كرة حمراء في فمه، وخلفه نباتات خضراء وأزهار أرجوانية."
134724228_30408cd77f.jpg,تظهر الصورة فتاتين تمشيان على طريق ترابي في غابة، مع وجود شخص آخر يمشي في الخلفية.
1347519824_e402241e4f.jpg,تُظهر الصورة مجموعة من الأشخاص يرتدون تيجانًا على شكل تاج الحرية، ويبدو أنهم ينتظرون في طابور أو يتفاعلون مع بعضهم البعض، مع التركيز على انعكاساتهم في نافذة أو سطح زجاجي.
1348113612_5bfc5f429e.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب أسود وأبيض يسبح في مسبح مليء بكرات التنس."
1348304997_afe60a61df.jpg,الصورة تظهر طفلة ذات شعر أحمر تقفز في الهواء فوق مبنى صغير، ويبدو أنها تستمتع بوقتها.
1348891916_ebd4413033.jpg,في الصورة، كلب ذهبي اللون يركض في الماء على الشاطئ، ويرش الماء حوله بحماس.
134894450_dadea45d65.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر شاب عار الصدر يرتدي بنطال جينز وهو يقفز فوق جذع شجرة في غابة كثيفة."
1348947380_14f0fc1237.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يتمشى رجل مسن مع كلبه على حافة منحدر عشبي يطل على البحر."
1348957576_c4a78eb974.jpg,الصورة تظهر امرأة ورجل يجلسان على رصيف بجانب قوارب، ويبدو أنهما يتحدثان أو يتفاعلان مع بعضهما البعض، مع وجود كلب صغير بجانبهما.
1350811702_2ce7cfd0c5.jpg,الصورة تظهر صبيًا صغيرًا يصطاد السمك من رصيف بجانب البحر، بينما يوجد آخرون يصطادون أو يتمشون في الخلفية.
1350948838_fdebe4ff65.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب أسود وأبيض يقفز في حمام سباحة، ويبدو أنه يستمتع بوقت ممتع في الماء."
1351315701_6580b51c41.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة كلبين يركضان في حقل عشبي أمام جمهور من الناس."
1351764581_4d4fb1b40f.jpg,تُظهر الصورة رجل إطفاء يروي سيارة متوقفة على جانب الطريق، مع فتح غطاء المحرك، ويبدو أن هناك شخصًا آخر من رجال الإطفاء في الخلفية.
135235570_5698072cd4.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجل يركض على العشب الأخضر أمام نصب واشنطن ، بينما يطير قرص طائر في الهواء."
1352398363_9cc8ffcce9.jpg,الصورة تظهر طفلاً صغيراً مغطى بالحبر أو الطلاء، ويبدو أنه قد أحدث فوضى كبيرة.
1352410176_af6b139734.jpg,الصورة تظهر طفلة صغيرة تمشي على جذوع أشجار مثبتة في رمال الشاطئ، مع وجود البحر والسماء الغائمة في الخلفية.
1354318519_2f9baed754.jpg,الصورة تظهر طفلاً صغيرًا بشعر أحمر يبتسم بسعادة وهو ينظر إلى انعكاسه في زجاج داكن.
1355450069_c0675b0706.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة متسلق صخور يرتدي حزامًا وخوذة، وهو يتشبث بجدار صخري متدلٍ أثناء تسلقه، مع وجود حبال وأدوات تأمين معلقة."
1355703632_5683a4b6fb.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

فتاة صغيرة ترتدي زي بيسبول ترمي الكرة في ملعب بيسبول."
1355833561_9c43073eda.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة أب يرفع طفله الصغير في الهواء على شاطئ البحر تحت سماء ملبدة بالغيوم."
1355935187_2c99648138.jpg,في الصورة، يخرج كلب أبيض صغير من خيمة زرقاء وبيضاء، ويبدو أنه يستمتع بوقت ممتع في الهواء الطلق.
1355945307_f9e01a9a05.jpg,"تُظهر الصورة سيارة سباق حمراء قديمة تحمل الرقم 7 وهي تنطلق على مضمار سباق، مع وجود لافتة ""Bavaria"" في الخلفية."
1356543628_c13ebe38fb.jpg,في الصورة، طفلة صغيرة تحمل معدات تخييم، بما في ذلك بساط نوم ولعبة دب، بينما تمشي في حديقة أو غابة.
1356796100_b265479721.jpg,
1357689954_72588dfdc4.jpg,الصورة تظهر صبيًا يمارس رياضة تسلق الجدران، وهو يرتدي حزام أمان ويتشبث بالمسكة على الجدار.
1357724865_4faf4e1418.jpg,تُظهر الصورة شخصًا يقف في مياه زمردية صافية أسفل شلال متدفق، محاطًا بالصخور والنباتات الخضراء.
1357753846_6185e26040.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر كلب أسود اللون وهو يركض في الماء، مما يخلق تموجات وانعكاسًا في الماء الصافي."
1358089136_976e3d2e30.jpg,يظهر في الصورة رجل يتزلج على لوح على كثيب رملي كبير تحت سماء زرقاء صافية.
1358892595_7a37c45788.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة كلب صغير بلون ذهبي فاتح وهو يجري بسرعة في العشب، يحمل شيئًا في فمه ويبدو سعيدًا."
1359101233_16c2c150e3.jpg,في الصورة، يركض كلب أفغاني ذو فراء طويل بلون بني ذهبي في حقل أخضر، ويرتدي سترة حمراء.
1361420539_e9599c60ae.jpg,الصورة تظهر جرو كلب بودل بني داكن اللون، ذو شعر مجعد، وهو يركض في العشب الأخضر.
1362128028_8422d53dc4.jpg,
1363843090_9425d93064.jpg,في الصورة، يظهر كلب أسود وبني اللون وهو يمشي في نهر ضحل، يحمل قطعة قماش بيضاء في فمه.
1363924449_487f0733df.jpg,الصورة تظهر طفلاً صغيراً يقف على العشب، ويداه على رأسه بتعبير مفاجئ أو قلق على وجهه.
136552115_6dc3e7231c.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة راكب دراجات جبلية يقفز فوق صخرة على مسار في الغابة ، بينما يراقب راكب آخر من الأسفل."
136639119_6040b00946.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة متسلق صخور يتسلق منحدرًا صخريًا حادًا، مع وجود حبال وأدوات تسلق، وخلفية من الأشجار والسماء الزرقاء."
136644343_0e2b423829.jpg,الصورة تظهر طفلاً صغيراً يبتسم وهو يتأرجح على إطار سيارة معلق بسلاسل في حديقة.
136644885_f7d2bbf546.jpg,تظهر الصورة فتاة تمشي على جسر معلق مصنوع من الحبال بين الأشجار في غابة.
1368338041_6b4077ca98.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تتفاعل ثلاثة كلاب صغيرة - اثنان أبيض اللون وواحد أسود - في ساحة مرصوفة بالحصى أمام مبنى حجري."
1368383637_614646cc4a.jpg,تُظهر الصورة ممرًا طويلاً ومضيئًا في مبنى حديث، مع وجود أشخاص وكلاب يسيرون فيه، وتركيز على التصميم المعماري الفريد للمبنى.
136886677_6026c622eb.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة شخصان يجدفان بقارب الكانو في نهر ضيق محاط بالأشجار الخضراء الكثيفة."
1370615506_2b96105ca3.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة واجهة متجر نبيذ باسم ""The Wine Shop On Twenty Fourth"" مضاءة بنور النيون، مع وجود شخصين يقفان أمام المتجر."
1370773415_967b1ffde1.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة واجهة متجر قهوة مضاءة بشكل دافئ باسم ""Java Bee House - Voted Best in Ballard""، مع وجود شخصين يقفان أمامه."
1377668044_36398401dd.jpg,في الصورة، رجل يرفع قطعة طعام عالية في الهواء بينما يقفز كلبه بحماس لمحاولة الإمساك بها.
1378557186_4bd1da6834.jpg,يظهر في الصورة رجل يطلق النار ببندقية، بينما يقف بجانبه كلب ذو لون بني وأبيض.
1379026456_153fd8b51b.jpg,الصورة تظهر رجلاً شابًا يرتدي سماعات رأس ويعمل على جهاز كمبيوتر محمول في مقهى أو مكان عام.
1383698008_8ac53ed7ec.jpg,تُظهر الصورة متزلجًا على الثلج وهو يقوم بحركة بهلوانية فوق حاجز في منتجع جبلي، مع خلفية من الجبال المغطاة بالثلوج والسماء الزرقاء الصافية.
1383840121_c092110917.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تستلقي كلبة من سلالة فيزلا ذات لون بني محمر على سرير أزرق بنقشة معقدة، ويبدو أنها نائمة أو مسترخية للغاية."
1384292980_4022a7520c.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تتجول امرأتان شابتان على ما يبدو في مدينة، وهما تسيران بجانب جدار خرساني مع تركيبات سباكة."
1386251841_5f384a0fea.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة امرأة تقف أمام واجهة عرض متجر أزياء، حيث تعرض دمى العرض ملابس أنيقة في بيئة ذات إضاءة صفراء."
1386964743_9e80d96b05.jpg,الصورة تظهر طفلاً صغيراً يقف في منتصف طريق ترابي، يحمل كاميرا ويلتقط صورة، محاطاً بحقول خضراء وأشجار ونباتات.
138705546_be7a6845dd.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تجلس فتاتان على الصخور بجانب النهر، وهما تنظران إلى قارب صغير في المسافة، محاطة بأشجار خضراء مورقة."
138718600_f430ebca17.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تجلس فتاتان على ضفة نهر أو قناة، بجوار دراجتيهما، وتتبادلان الحديث في يوم مشمس."
1387443857_602ab6f9bf.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة مجموعة من كبار السن جالسين على رصيف ميناء، ربما يستمتعون بالطقس أو يراقبون الطيور، مع وجود سيارات في الخلفية."
1387461595_2fe6925f73.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة أربعة رجال يقفون أمام علامة ترحيب حجرية كبيرة في مدينة بنزانس ، كورنوال ، إنجلترا ، والتي تعرض الترحيب باللغتين الإنجليزية والكورنيشية."
1387785218_cee67735f5.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

طفل صغير يمشي في الشارع وهو يدفع عربة دمية، بينما يمر أطفال آخرون وكلب في الخلفية."
1388346434_524d0b6dfa.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

رجل مسن يرتدي قميصًا منقوشًا يقف على حافة مرتفعة ويتأمل منظرًا لمدينة ذات مبانٍ تاريخية وطريق مزدحم."
1388373425_3c72b56639.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تجلس امرأة ترتدي نظارة شمسية وقميصًا أسود على حافة رصيف حجري، وتتحدث على هاتفها المحمول بينما توجد حقيبة وحقيبة تسوق بجانبها، مع وجود أشخاص آخرين في الخلفية."
1388970365_162edcceb4.jpg,تُظهر الصورة ثلاثة كلاب تلعب في حقل عشبي أخضر، مع وجود مبنى صغير وأشجار في الخلفية.
1389264266_8170bc1c54.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تتحدث فتاتان ترتديان ملابس غير تقليدية في الهواء الطلق ، مع وجود أشجار ومباني في الخلفية."
1389323170_d1c81d6b51.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تجلس امرأة على مقعد أخضر على شكل حجر في مكان عام، وتحتسي مشروبًا بينما يحيط بها أشخاص آخرون يستمتعون بأشعة الشمس في مقهى أو منطقة جلوس خارجية."
1389651420_8d95d8f6ed.jpg,الصورة تظهر طفلاً يبتسم بفرح وهو يقف بجانب حلبة سباق الكارتينغ، بينما تجلس فتاة صغيرة في إحدى الكارتينغ.
1390268323_2c8204e91c.jpg,
1392272228_cf104086e6.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب أسود اللون يركض في الماء وهو يحمل عصا في فمه، مع وجود أمواج حوله."
1394368714_3bc7c19969.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة كلبًا صغيرًا من فصيلة البج يحدق في الكاميرا بينما ينحني رجل أمامه للبحث في صندوق من البضائع في سوق أو بيع مرآب."
1394396709_65040d97ab.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب ذهبي اللون يركض في الماء وهو يحمل لعبة صفراء وسوداء في فمه."
1394599090_fe0ba238f0.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة أب يلعب مع ابنه الصغير في حمام السباحة، ويبدو أن الطفل يستمتع بالماء ويضحك."
1394620454_bf708cc501.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة رجلاً يرتدي ملابس ملونة ويقف أمام منظر طبيعي جبلي مهيب تحت سماء غائمة."
1394927474_0afdd82fc4.jpg,تُظهر الصورة واجهة مبنى قديم مصنوع من الحجر، مع باب كبير مزخرف، ورجل يقف بجانبه.
1396064003_3fd949c9dd.jpg,تُظهر الصورة رياضيًا يقوم بحركة بهلوانية مذهلة أثناء التزلج على الماء، حيث يرتفع في الهواء مع رذاذ الماء المتطاير حوله.
1396703063_e8c3687afe.jpg,الصورة تظهر شابًا يرتدي قبعة رعاة البقر وسلسلة ذهبية، يقف أمام خلفية ضبابية لألعاب المهرجان المضيئة.
1397295388_8a5b6b525d.jpg,تُظهر الصورة منطقة استلام الأمتعة في مطار مزدحمة بالركاب المنتظرين لاستعادة حقائبهم.
1397887419_e798697b93.jpg,تظهر الصورة كلبان يركضان على العشب الأخضر، مع وجود تأثير ضبابي بسبب الحركة السريعة.
1397923690_d3bf1f799e.jpg,الصورة تظهر شخصًا يرتدي ملابس التزلج ويتسلق تلًا مغطى بالثلوج باستخدام عصي التزلج.
1398606571_f543f7698a.jpg,الصورة تظهر طفلة صغيرة ترتدي ملابس سباحة وردية وخضراء، وهي تطفو في الماء داخل إطار أسود، وتبدو متحمسة أو مندهشة.
1398613231_18de248606.jpg,يظهر في الصورة رجل وطفلة صغيرة جالسان داخل إطار سباحة أسود في الماء، ويبدو أنهما يستمتعان بوقت ممتع.
1398873613_7e3174dd6c.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر رجل يرتدي قميصًا بنيًا ونظارات شمسية وهو يلوح بعلم أمريكي بينما يقف بجانب شخص آخر على متن قارب."
1400424834_1c76e700c4.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر في الصورة فتاة شابة ترتدي بنطال جينز وقميصًا مخططًا وحذاء بوت، وهي تقف على رصيف بجانب نباتات وأشجار، وتنظر إلى الجانب."
1401961581_76921a75c5.jpg,
