image,caption
241345656_861aacefde.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة مشجعة رياضية ترتدي زيًا أحمر اللون وهي تؤدي رقصة على أرض الملعب أمام جمهور كبير يرتدي اللون الأحمر والأبيض."
241345721_3f3724a7fc.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة قدم يرتدي قميصًا أرجوانيًا وهو يسقط على الأرض بينما يحاول لاعب كرة قدم آخر يرتدي قميصًا أحمر إعاقته."
241345770_9f8aa6723c.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم من فريق واشنطن وهو يمرر الكرة بينما يواجه ضغطًا من لاعب من فريق الخصم ، مع وجود حشد كبير من المشاهدين في الخلفية."
241345811_46b5f157d4.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة مدرب كرة قدم يتحدث إلى لاعب كرة قدم على أرض الملعب ، مع وجود لاعبين آخرين في الخلفية وإعلان لكوكاكولا في الخلفية."
241345844_69e1c22464.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة مدرب كرة القدم وهو يتحدث إلى أحد اللاعبين على خط الملعب ، مع وجود لاعبين آخرين ومشجعين في الخلفية."
241345864_138471c9ea.jpg,"بالتأكيد ، إليك وصف موجز للصورة:

تظهر الصورة رجلًا يرفع امرأة مبتسمة في وضعية تشجيعية ، وكلاهما يرتديان ملابس تشجيعية لفريق ""Sooner"" ، مع وجود جمهور في الخلفية."
241345905_5826a72da1.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم مصاب على أرض الملعب ، بينما يقوم مدربان بفحصه."
241345942_ea76966542.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم من جامعة أوكلاهوما وهو يركض بالكرة بينما يحاول لاعب من جامعة واشنطن إيقافه."
241345981_1ef4f8109c.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم يرتدي زيًا أحمر اللون رقم 29 وهو يواجه لاعبين آخرين يرتديان زيًا أبيض وأرجوانيًا في ملعب كرة قدم."
241346105_c1c860db0d.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة القدم في جامعة أوكلاهوما وهو يركض بالكرة نحو خط النهاية وسط حشد من المشجعين واللاعبين."
241346146_f27759296d.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة قدم من فريق أوكلاهوما سونرز وهو يركض بالكرة بينما يحاول لاعب من فريق واشنطن أن يعرقله."
241346215_037e18403a.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة شخصية تميمة حصان الجامعة في أوكلاهوما وهي تعطي مصافحة عالية لطفل في حشد من المشجعين الذين يرتدون اللون الأحمر."
241346260_f50d57b517.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم من جامعة واشنطن وهو يحاول الركض بالكرة بينما يواجهه لاعبان من جامعة أوكلاهوما في ملعب ممتلئ بالمشاهدين."
241346317_be3f07bd2e.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة لاعب كرة قدم من فريق يرتدي الزي الأحمر وهو يحتفل بتسجيل هدف بينما يقع لاعب من الفريق المنافس على الأرض ، مع وجود حشد كبير من المشجعين المتحمسين في الخلفية."
241346352_c5a0ea43c6.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم يرتدي زيًا أرجوانيًا ورقم 17 وهو يرمي الكرة بينما يحاول لاعب آخر يرتدي زيًا أحمر رقم 41 اعتراضها ، مع وجود حشد كبير من المشاهدين في الخلفية."
241346402_5c070a0c6d.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجل يرتدي قبعة بيسبول ونظارات شمسية ، ويشاهد حدثًا رياضيًا في ملعب ممتلئ بالمشاهدين."
241346434_0527ea1c07.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم يرتدي زيًا أحمر وأبيض وهو يرمي الكرة في ملعب أخضر أمام جمهور كبير."
241346471_c756a8f139.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم من فريق أوكلاهوما سونرز وهو يركض بالكرة بينما يحاول لاعبون من فريق نورث وسترن إيقافه."
241346508_0b3907a95b.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم من فريق أوكلاهوما سونرز وهو يركض بالكرة بينما يحاول لاعبون من الفريق المنافس إيقافه."
241346580_b3c035d65c.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم من فريق أوكلاهوما سونرز وهو يركض بالكرة بينما يواجه لاعبين من الفريق المنافس في ملعب مليء بالجمهور."
241346709_23204cc2bc.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة قدم يرتدي زيًا بنفسجيًا وأبيض وهو يركض بالكرة على أرض الملعب ، مع وجود جمهور أحمر في الخلفية."
241346794_4319f8af67.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة خط هجوم فريق كرة القدم في جامعة أوكلاهوما (Sooner) في مواجهة خط دفاع فريق واشنطن (W) في مباراة كرة قدم."
241346885_f519ece460.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعبي كرة القدم من جامعة واشنطن وهم يتبادلون الكرة في ملعب مليء بالجماهير التي ترتدي اللون الأحمر."
241346923_18bd84bea4.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة القدم من جامعة أوكلاهوما وهو يركض بالكرة في الملعب بينما يحاول اللاعبون من الفريق المنافس إيقافه ، مع وجود حشد كبير من المشجعين في الخلفية."
241346971_c100650320.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم يرتدي قميصًا أرجوانيًا ورقم 17 وهو يركض بينما يحاول لاعب آخر يرتدي قميصًا أحمر ورقم 6 إيقافه."
241347067_e58d05dbdc.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة لاعب كرة قدم يرتدي زيًا أرجوانيًا وذهبيًا وهو يتعرض للعرقلة من قبل ثلاثة لاعبين يرتدون زيًا أحمر على أرض الملعب الخضراء."
241347114_6273736da8.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة لاعب كرة قدم من فريق أوكلاهوما سونرز وهو يعرقل لاعبًا من فريق واشنطن هاسكيز أثناء مباراة كرة قدم."
241347150_5ff37818c2.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم يرتدي قميصًا أرجوانيًا ورقم 4 وهو يحاول الركض بالكرة بينما يواجهه لاعبان يرتديان قميصًا أحمر."
241347204_007d83e252.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة لاعبي كرة القدم وهم يحتفلون بفوزهم أمام جمهور كبير ، بينما يتحدثون مع الحكم."
241347214_5f19e7998c.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة لاعبي فريق كرة القدم ""أوكلاهوما سونرز"" يحتفلون بفوزهم برفع أحدهم على أكتاف زملائه في الملعب."
241347243_c751557497.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم يرتدي زي فريق أوكلاهوما سونرز رقم 12 في وضع الاستعداد قبل اللعب ، مع وجود لاعبين آخرين من فريقه وخصمهم في الملعب."
241347271_a39a5a0070.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم يرتدي زيًا أحمر اللون في وضعية استعداد للعب، مع وجود لاعبين آخرين من فريقهما وخلفية مليئة بالجمهور."
241347300_7c84ecf764.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة لاعب كرة قدم من فريق أوكلاهوما سونرز (رقم 3) وهو يركض بالكرة بينما يحاول لاعب من فريق نورث وسترن (رقم 23) إيقافه ، مع وجود حشد من المشجعين في الخلفية."
241347356_8a515555fd.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم يرتدي قميصًا أرجوانيًا ورقم 4 وهو يركض فوق لاعب آخر يرتدي قميصًا أحمر ورقم 92 أثناء مباراة كرة قدم أمام حشد كبير من المشاهدين."
241347391_4fcd4639f4.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة قدم يرتدي زي فريق ""أوكلاهوما سونرز"" رقم 42 في وضع الاستعداد قبل اللعب، مع وجود لاعبين من الفريق المنافس في المقدمة وحشد من المشجعين في الخلفية."
241347441_d3dd9b129f.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة قدم يرتدي زي فريق أوكلاهوما سونرز الأحمر رقم 42 وهو ينظر إلى الأمام على أرض الملعب."
241347460_81d5d62bf6.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر لاعب كرة قدم يرتدي زي فريق أوكلاهوما وهو يركل الكرة على أرض الملعب أمام جمهور من المشاهدين."
241347496_1a35fec8dc.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة لاعب كرة قدم أمريكي يرتدي زي فريق Arkansas Razorbacks، وهو يستعد لرمي الكرة في ملعب أخضر، مع وجود جمهور كبير يرتدي اللون الأحمر في الخلفية."
241347547_902725b9f8.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة مدرب كرة قدم يرتدي قميصًا أرجوانيًا ونظارات شمسية وهو يتحدث مع شخص يرتدي قميصًا أحمر وسط مجموعة من لاعبي كرة القدم الذين يرتدون خوذات ذهبية وأرجوانية."
241347580_a1e20321d3.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة فتاتين صغيرتين ترتديان قمصان كرة القدم الحمراء وهما تشاهدان مباراة من على حافة جدار من الطوب ، مع ابتسامة على وجه إحداهما ويدها على صدرها."
241347611_cb265be138.jpg,الصورة تظهر مدرب كرة القدم بوب ستونز وهو يمشي على خط الملعب، مع لاعبين في الخلفية ويرتدي زي فريق أوكلاهوما سونرز.
241347635_e691395c2f.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة رجل يرتدي قميصًا أرجوانيًا وبنطالًا بيجًا ونظارات شمسية ، ويمشي على أرض الملعب مع وجود جمهور في الخلفية."
241347664_4a3e7e5be7.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة أربعة لاعبين في فريق كرة القدم وهم يقومون بتمرين الإطالة على العشب الأخضر ، بينما يقف مدربهم فوقهم ويشرف عليهم."
241347689_d0b1ac297d.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة مجموعة من لاعبي كرة القدم وهم يجلسون على العشب في ملعب كرة القدم، ويرتدي معظمهم قمصانًا حمراء وبيضاء، بينما يركز التركيز على لاعب يرتدي القميص رقم 42."
241347700_ef2451d256.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يصور هذا المنظر الخلفي لرجل يرتدي قبعة حمراء وقميصًا أحمر وهو يلتقط صورة بهاتفه المحمول في ملعب كرة قدم ممتلئ."
241347760_d44c8d3a01.jpg,الصورة تظهر لاعب كرة قدم أمريكي يرتدي زي فريق أوكلاهوما سونرز، وهو يقف على أرض الملعب.
241347803_afb04b12c4.jpg,"الصورة تظهر لاعب كرة قدم أمريكي يرتدي زي فريق ""أوكلاهوما سونرز"" باللون الأحمر، مع رقم 28 على ظهره."
241347823_6b25c3e58e.jpg,الصورة تظهر لاعب كرة قدم أمريكي يرتدي زي فريق أوكلاهوما سونرز، وهو رقم 19، ويشير بإصبعه.
241374292_11e3198daa.jpg,"بالتأكيد ، إليك وصف موجز للصورة:

تُظهر الصورة مجموعة من الناس يتجمعون حول مجموعة من التماثيل الخشبية الكبيرة التي تصور شخصيات تاريخية على متن مقطورة."
2414352262_005ae90407.jpg,الصورة تظهر طفلتين تلعبان وتقفزان على صخرة أمام جرف صخري، ويبدو أنهما تستمتعان بوقتيهما في الهواء الطلق.
2414384480_096867d695.jpg,الصورة تظهر مجموعة من الناس ينتظرون القطار في محطة مترو الأنفاق، مع وجود قطار يمر بسرعة في الخلفية.
2414390475_28a0107bb0.jpg,الصورة تظهر شابًا يبتسم وهو يقف في متجر، يرتدي قميصًا مطبوعًا عليه صورة، وخلفه أرفف تعرض حقائب وأشياء أخرى.
2414397449_2ac3b78e0d.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة كلبًا صغيرًا أبيض وأسود يقفز بفرح على ظهر كلب أكبر حجمًا لونه بني محمر، بينما يركضان في حقل أخضر مليء بالعشب."
2414710960_a4cde4af60.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب رمادي اللون يرتدي سترة زرقاء ويجري بفرح وهو يحمل لعبة في فمه على خلفية من العشب الأخضر والأشجار."
2414986483_004936f84b.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تشارك طفلة في الرقص مع شخص يرتدي زيًا أسودًا وقبعة، على ما يبدو في عرض أو حدث عام."
2415265825_fbfe0c8556.jpg,في الصورة، كلب أسود اللون يركض على الشاطئ الرملي، ويبدو أنه استمتع بالماء.
2415803492_56a673dc25.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

يساعد رجل يرتدي بدلة وقبعة سوداء طفلة صغيرة على الرقص في مكان عام ، مع وجود جمهور يشاهد."
2416964653_db3c2b6a0e.jpg,الصورة تظهر فتاتين صغيرتين من أصل آسيوي تقفان بجانب بعضهما البعض، وتنظران بعيدًا، وترتديان ملابس ملونة.
2417341107_97dbab9c5e.jpg,الصورة تظهر طفلاً يقوم بحركة بهلوانية (قفزة بالعجلات) على الشاطئ، مع وجود البحر في الخلفية.
2417623030_afdc1024b5.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة أربعة أشخاص يرتدون ملابس رياضية، ويبدو أنهم أنهوا للتو تمرينًا رياضيًا، ويقفون بجانب شجرة نخيل في مكان يبدو أنه منتجع."
2417745327_a2c2705043.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب بني اللون يركض بسعادة في مياه البحر المتلاطمة، مما يخلق رذاذًا من حوله."
2418191216_82711d5c5c.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة امرأة مسنة تبتسم وترتدي قبعة ونظارات شمسية، ويبدو أنها في نزهة أو رحلة في الهواء الطلق."
2419186511_f0ce5f9685.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يستمتع طفل صغير باللعب في دلو من الماء، ويبتسم بسعادة مع إخراج لسانه."
2419221084_01a14176b4.jpg,تظهر الصورة كلبين صغيرين، أحدهما يركض والآخر يقف بجانب كرسي أبيض في حديقة.
2419591925_1038c6c570.jpg,الصورة تظهر طفلاً صغيراً يتسلق فوق حاجز خشبي مزين بسلاسل حديدية، ويبدو منشغلاً بشيء ما في الأسفل.
2419797375_553f867472.jpg,الصورة تظهر طفلة صغيرة ترتدي نظارات شمسية وقبعة، وتبتسم ابتسامة عريضة وهي جالسة في مقعد السيارة.
2420546021_4a59790da6.jpg,الصورة تظهر طفلة ترتدي زيًا تقليديًا ملونًا للغاية مع تاج مزين بالزهور، ووجهها مزين بطلاء أبيض وأحمر.
242064301_a9d12f1754.jpg,يظهر في الصورة رجل يمشي وهو يرتدي قميصًا أسود ونظارات شمسية وبنطال جينز، ويحمل حقيبة كتف.
2420696992_22e0dd467d.jpg,الصورة تظهر طفلاً صغيراً يجلس على سيارة لعبة زرقاء وبيضاء، ويبدو منشغلاً أو مستعداً للعب.
2420730259_86e7f8a815.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يحتضن أب طفله الصغير الذي يبكي بينما يشاهدان سباقًا ماراثونيًا في الشارع."
242109387_e497277e07.jpg,الصورة تظهر طفلاً يبتسم وهو يقفز في قلعة هوائية ملونة.
2421446839_fe7d46c177.jpg,تُظهر الصورة كلبًا يقفز من نافذة سيارة إلى كلب آخر على الأرض، بينما تنظر امرأة من النافذة.
2422018883_336519b5c6.jpg,الصورة تظهر طفلة صغيرة ترتدي فستانًا منقوشًا باللونين الأزرق والأحمر، وهي تمشي أو تركض على أرضية مبللة.
2422302286_385725e3cf.jpg,"الصورة تظهر طفلاً سعيداً يجلس داخل سيارة لعبة حمراء وصفراء من نوع ""ليتل تيكس كوزي كوب""."
2422482455_b98d9c2120.jpg,تظهر الصورة امرأة تركض في حديقة خضراء وهي تحمل عصا، بينما يقفز كلب أسود كبير نحوها بحماس.
2423085253_6c19149855.jpg,
2423138514_950f79e432.jpg,
242324909_06d5a6c44b.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

كلب داشهوند أحمر اللون يمشي على ممر، ويبدو سعيدًا ومتحمسًا، مع لسان يتدلى من فمه."
2423292784_166ee54e0b.jpg,الصورة تظهر طفلاً صغيراً يرتدي مصفاة معدنية على رأسه، ويبدو عليه الغضب أو التذمر.
2423550887_ffc9bbcf71.jpg,تظهر الصورة شخصًا يقف أمام منارة بيضاء شاهقة وحطام قلعة قديمة، مع سماء زرقاء فاتحة في الخلفية.
2423856014_8df0e7f656.jpg,الصورة تظهر طفلاً صغيراً يركض بذراعين ممدودتين على العشب الأخضر أمام منزل.
2423894412_d952d5d103.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة شخص يمارس رياضة تسلق الصخور في غابة، مع وجود وسادة واقية أسفل الصخرة."
2424111022_4e332b8aee.jpg,الصورة تظهر طفلاً يبتسم وهو يجلس في غابة مليئة بالأشجار والنباتات الخضراء.
2424398046_1a55c71376.jpg,الصورة تظهر طفلاً صغيراً يعزف على آلة الأوكاليلو الحمراء، ويبدو سعيداً ومتحمساً.
2424976964_98f58a0618.jpg,تُظهر الصورة مجموعة من الأشخاص يسيرون أو يركبون الدراجات على طول شارع في مدينة، مع وجود سيارات وأشجار في الخلفية.
2425262733_afe0718276.jpg,الصورة تظهر شابًا يقوم بحركة بهلوانية على لوح التزلج فوق حافة خرسانية، مع خلفية من السماء الزرقاء وسقف خشبي.
242558556_12f4d1cabc.jpg,الصورة تظهر امرأة شابة ذات شعر أشقر وعينين زرقاوين، تبتسم للكاميرا وهي تحتضن كوعها، مع خلفية طبيعية من العشب والسماء الزرقاء.
242559369_9ae90ed0b4.jpg,
2426215757_e008a91fcb.jpg,الصورة تظهر فتاة تبتسم وهي تمارس التزلج على الماء، محاطة برشاشات المياه، مع خلفية ضبابية من الأشجار.
2426303900_0a8d52eb14.jpg,
2426724282_237bca30b5.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر كلب أبيض وأسود وهو يقفز في الهواء بحماس للإمساك بقرص طائر في حقل عشبي."
2426781076_e3f4d2685c.jpg,الصورة تظهر صبيًا ينزلق على زلاقة هوائية ملونة، ويبدو أنه يستمتع بوقت ممتع.
2426828433_ce894d1c54.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة ثلاثة كلاب سوداء من فصيلة لابرادور ريتريفر وهي تركض وتلعب في حقل أخضر من العشب."
2427490900_5b7a8874b9.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة نصبًا تذكاريًا كبيرًا من الحجر الوردي مع نص مكتوب عليه باللغتين الإنجليزية والفرنسية، ويجلس حوله عدد من الأشخاص في ساحة عامة مشمسة."
2427558437_3e839056d7.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة كلبين، أحدهما كبير الحجم ذو لون بني، والآخر صغير الحجم ذو فراء خشن، يقفان بجانب بحيرة في يوم مشمس."
2428086758_bce4733f7e.jpg,تُظهر الصورة كلبين يلتقيان على شاطئ بحيرة، حيث يشم الكلب الأكبر حجمًا الكلب الأصغر.
2428094795_d3a8f46046.jpg,الصورة تظهر طفلة صغيرة ترتدي معطفًا وقبعة بنفسجية، وهي تقود دراجة ثلاثية العجلات على طريق في حديقة خضراء.
2428275562_4bde2bc5ea.jpg,في الصورة، يركض كلب حدودي أسود وأبيض بحماس عبر كثبان رملية، مما يتسبب في رش رذاذ من الرمل في الهواء.
2428751994_88a6808246.jpg,في الصورة، كلب سعيد يجري في حقل أخضر عشبي.
2428797297_7fc3c862db.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تتشارك كلبان، أحدهما بلون كريمي والآخر أسود وأبيض، في لعبة على شكل طائر أخضر اللون على سجادة مزخرفة."
2428959030_bdffc2812e.jpg,الصورة تظهر شابًا يمارس رياضة التزلج على لوح فوق حافة خرسانية مع سياج معدني في الخلفية.
2429212017_77fc107699.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تظهر الصورة طفلين يلعبان في حديقة خضراء مع مجموعة من الحيوانات، بما في ذلك الماعز والأبقار والدجاج، مع وجود سياج خشبي وخلفية من النباتات الخضراء."
2429272699_8a9699775e.jpg,الصورة تظهر رجلاً يمشي على الرصيف وهو ينظر إلى هاتفه المحمول، مع خلفية ضبابية بسبب الحركة.
2429729667_42effc165d.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة شخصًا يرتدي زيًا تاريخيًا وهو يقدم لعبة رمي الحلقات لطفلين أمام خلفية مرسومة تصور مشهدًا بحريًا."
2429978680_1e18a13835.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة كلب بني وأبيض اللون وهو يركض بحماس وهو يحمل كرة من العشب في فمه."
2430860418_fd0726f414.jpg,"بالتأكيد ، إليك وصف للصورة في جملة قصيرة:

كلب أبيض اللون يركض في حديقة للكلاب ، مع كلب آخر وحاجيات في الخلفية."
2431120202_b24fe2333a.jpg,الصورة تظهر طفلة ترتدي ملابس شتوية وتقوم بالتزلج على الثلج في يوم مشمس.
2431470169_0eeba7d602.jpg,يقرأ رجل جالسًا على كرسي في الهواء الطلق، مع وجود طاولة وبعض الكراسي الأخرى حوله، وخلفه نافذة زجاجية.
2431723485_bc6b8e6418.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تُظهر الصورة شخصًا يركب دراجة في غابة، مع التركيز على الحركة والسرعة بفضل تأثير الضبابية في الخلفية."
2431832075_00aa1a4457.jpg,الصورة تظهر طفلة صغيرة تلعب على قطعة قماش كبيرة وملونة، ربما في ملعب أو حديقة.
2432038587_5e4148e277.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تطارد كلب أسود اثنين من الإوز الكندي في حقل عشبي."
2432061076_0955d52854.jpg,في الصورة، يركض كلب بوكسر بني اللون بسعادة في الماء على الشاطئ، مع خلفية من المدينة والسماء الزرقاء الصافية.
2432709509_2a4d0c833f.jpg,الصورة تظهر طفلاً صغيراً جالساً على العشب الأخضر بجوار فتحة تصريف مياه خرسانية، ويبدو سعيداً ومبتسماً.
2433175169_da939372f2.jpg,الصورة تظهر رجلاً يقف بذراعين ممدودتين على قمة صخرية، مع خلفية من سماء رمادية وضباب.
2434006663_207a284cec.jpg,تظهر الصورة كلبين يركضان بسرعة في منطقة رملية، مع وجود أشجار في الخلفية.
2434074318_e35a567220.jpg,يظهر في الصورة رجل يقف بجانب علامة حدودية معدنية على قمة جبل، مع منظر طبيعي صحراوي واسع في الخلفية.
2435166927_28b8130660.jpg,الصورة تظهر فتاة ذات شعر داكن ترتدي سترة رمادية، وهي ترفع ذراعيها وتبدو وكأنها تستعد للرقص أو القيام بحركة مرحة، مع وجود أشخاص آخرين في الخلفية.
2435685480_a79d42e564.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

تجلس امرأة ترتدي ملابس دافئة وحقيبة ظهر على صخرة مرتفعة، وتنظر إلى منظر طبيعي ضبابي."
2436081047_bca044c1d3.jpg,الصورة تظهر طفلة صغيرة تتسلق هيكل لعبة في حديقة عامة، بينما يظهر مبنى سكني في الخلفية.
2436160351_108924a65b.jpg,"بالتأكيد، إليك وصف للصورة في جملة قصيرة:

يظهر في الصورة طفلان صغيران، أحدهما يمشي بجانب الآخر بينما يجلس الآخر على دراجة ثلاثية العجلات حمراء، ويبدو أنهما يلعبان في منطقة ريفية."
