image,caption
1067675215_7336a694d6.jpg,رجل مستلقٍ على بساط في موقف للسيارات بين عدة مركبات.
1067790824_f3cc97239b.jpg,كلبان يلعبان بحيوية على الرمال، وأحدهما يقذف الرمل بقدمه.
1072153132_53d2bb1b60.jpg,كلب يقفز في حقل عشبي ليُمسك بكرة.
107318069_e9f2ef32de.jpg,الصورة تظهر مناطيد هواء ساخن مضاءة تتوهج ليلاً، بينما يشاهدها حشد من الناس تحت سماء ملبدة بالغيوم.
1075716537_62105738b4.jpg,طفل يرتدي خوذة بيضاء يركب دراجة هوائية برقم 575 على مسار ترابي.
107582366_d86f2d3347.jpg,تُظهر الصورة مجموعة من الأشخاص مجتمعين حول طاولة في الظلام، يُضيئهم مصباح واحد معلق تحت سقف خشبي ريفي.
1075867198_27ca2e7efe.jpg,رجل يلعب مع كلبيه على الشاطئ مستخدمًا قاذف الكرة.
1075881101_d55c46bece.jpg,يد تمسح الرغوة من وجه شخص مغطى بها بالكامل.
1077546505_a4f6c4daa9.jpg,طفل يتزحلق في حوض السباحة ويرش الماء حوله.
1077931201_1e0bb83105.jpg,رجل يرمي طفلاً في الهواء ببهجة، وسط تناثر قطرات الماء والسماء الزرقاء الصافية.
1079274291_9aaf896cc1.jpg,يظهر صبيان صغيران يحدقان في الكاميرا، أحدهما يخرج لسانه بمرح والآخر يبتسم بسعادة.
10815824_2997e03d76.jpg,فتاة تقف مع حصانها بجانب نار مشتعلة في حقل أخضر، بينما يظهر رجل وحصان آخر في الخلفية.
1082252566_8c79beef93.jpg,ثلاثة كلاب تتواجد في فناء خارجي.
1084040636_97d9633581.jpg,كلب أبيض يرقد بهدوء ورأسه مستريح على الأرض.
1084104085_3b06223afe.jpg,طفلة تتسلق جدار التسلق وهي ترتدي حزام أمان.
1087168168_70280d024a.jpg,ولد يقفز من لعبة مائية هوائية ملونة في يوم مشمس.
1087539207_9f77ab3aaf.jpg,أطفال يمرحون بحماس على دراجة رباعية في حقل مفتوح.
1088767354_2acee738cf.jpg,تقف امرأة ترتدي زيًا كرنفاليًا أحمر على الرصيف بجانب شابين يرتديان ملابس غير رسمية، أحدهما يشرب من زجاجة.
108898978_7713be88fc.jpg,ثلاثة متزلجين يتنقلون صعودًا في غابة ثلجية تتخللها أشعة الشمس.
108899015_bf36131a57.jpg,متزلجون يتسلقون منحدرًا جبليًا واسعًا مغطى بالثلوج تحت سماء زرقاء صافية.
1089181217_ee1167f7af.jpg,كلب بني طويل الشعر يقفز بفرح على ممر خارجي.
1089755335_0bfbfd30e6.jpg,تُظهر الصورة عائلة تستمتع بالصيد على رصيف بحري مضاء ليلاً.
109202756_b97fcdc62c.jpg,امرأة تركب حصانًا على حافة بحيرة متجمدة مع جبال ثلجية في الخلفية.
109202801_c6381eef15.jpg,امرأة تقود عربة يجرها حصانان في الثلج.
109260216_85b0be5378.jpg,تُظهر الصورة فتاة تهبط بالحبال في ممر صخري ضيق.
109260218_fca831f933.jpg,أشخاص داخل كهف مظلم يضيئه شعاع نور طبيعي قوي من الأعلى.
1093716555_801aacef79.jpg,رحالة يستريحون على أرض صخرية أمام جبال ثلجية.
1093737381_b313cd49ff.jpg,امرأة ترتدي فستانًا أزرق تقف بجوار لوحة طباشيرية ملونة على الأرض، أمام مبنى أحمر.
1094462889_f9966dafa6.jpg,كلب جولدن ريتريفر يقف في فناء منزلي مغطى بالثلوج.
1095476286_87d4f8664e.jpg,طفل يستمتع باللعب بين نوافير الماء.
1095580424_76f0aa8a3e.jpg,كلب كورجي مبتهج يركض خارجًا من نفق في ملعب عشبي.
1095590286_c654f7e5a9.jpg,كلبان يركضان ويلعبان بسعادة في الهواء الطلق.
1095980313_3c94799968.jpg,
1096097967_ac305887b4.jpg,كلب يهز رأسه ويرش الماء في بركة زرقاء.
1096165011_cc5eb16aa6.jpg,صورة لطفل صغير يبتسم بسعادة وهو يسبح تحت الماء.
1096395242_fc69f0ae5a.jpg,طفل يجلس القرفصاء على أرضية خشبية ممسكًا بلعبة دوارة مضيئة.
109671650_f7bbc297fa.jpg,يقف ولد صغير على حافة جرف صخري تحت سماء زرقاء صافية.
109738763_90541ef30d.jpg,تُظهر الصورة متسابقًا على عربة جليد يقفز في الهواء بين الأشجار الصنوبرية المغطاة بالثلوج.
109738916_236dc456ac.jpg,تُظهر الصورة شخصين يرتديان خوذات على عربات ثلجية صفراء في غابة مغطاة بالثلوج.
109823394_83fcb735e1.jpg,ثلاثة أشخاص يركبون دراجات رباعية ودراجات نارية في حقل محصود.
109823395_6fb423a90f.jpg,راكب على دراجة رباعية برتقالية يقفز في الهواء فوق حقل جاف.
109823397_e35154645f.jpg,تظهر دراجة رباعية وراكبها يقفزان عالياً فوق حقل جاف.
1100214449_d10861e633.jpg,صبي يقفز قرب نافورة ماء.
1104133405_c04a00707f.jpg,طفل صغير يمشي في حديقة ويحمل كرة قدم.
1105959054_9c3a738096.jpg,فتاة صغيرة ترسم على ورقة بيضاء كبيرة باستخدام فرشاة ولوحة ألوان.
110595925_f3395c8bd6.jpg,يظهر دراج يسير على طريق متعرج محاط بتلال خضراء تحت سماء زرقاء صافية.
1107246521_d16a476380.jpg,كلب أسود يقفز برشاقة نحو لعبة الحبل في الحديقة.
1107471216_4336c9b328.jpg,طفلة صغيرة توجه سلاح لعبة نحو الكاميرا بنظرة مركزة وابتسامة خفيفة.
1110208841_5bb6806afe.jpg,كلب بني وأبيض يقفز في الهواء ملتقطًا طبق فريسبي بفمه، بينما يشاهده حشد من الناس في حديقة خضراء.
1112212364_0c48235fc2.jpg,طفل صغير يلهو بالصخور على شاطئ البحر.
111497985_38e9f88856.jpg,تُظهر الصورة فتاة تتسلق مسارًا صخريًا جبليًا، مع إطلالة واسعة على وادٍ أخضر وقرية أدناه.
111537217_082a4ba060.jpg,الصورة تظهر شابًا يتسلق جرفًا صخريًا باستخدام حبال التسلق.
111537222_07e56d5a30.jpg,متسلق صخور شاب يرتدي خوذة يتسلق جرفاً صخرياً.
1115565519_d976d4b1f1.jpg,طفلة صغيرة ترش الماء على تمثال ضفدع.
1115679311_245eff2f4b.jpg,كلب يقفز فوق حاجز خشبي على شاطئ البحر.
111766423_4522d36e56.jpg,طائر صغير يأكل بذور دوار الشمس من كف يد.
1117972841_2b9261f95f.jpg,كلب بني اللون يركض بحيوية على الرمال، مثيراً الغبار من حوله.
1118557877_736f339752.jpg,طفل يضحك وهو يستمتع بالماء المتطاير.
1119015538_e8e796281e.jpg,جرو صغير يركض بسعادة في العشب الأخضر.
1119418776_58e4b93eac.jpg,كلب مبتهج يركض في مرج أخضر تتخلله زهور بنفسجية تحت سماء صافية.
1119463452_69d4eecd08.jpg,طفلة سعيدة تسبح في المسبح في يوم مشمس.
1121416483_c7902d0d49.jpg,تُظهر الصورة فتاة صغيرة تقف على رأسها على السرير وهي تبتسم.
112178718_87270d9b4d.jpg,رجل يحمل لوح تزلج ويقف على كثبان رملية تحت سماء صافية.
112243673_fd68255217.jpg,ثلاثة أشخاص يقودون دراجات نارية ورباعية على مسار ترابي في حقل ذرة جاف.
1122944218_8eb3607403.jpg,رضيع مبتسم يرتدي الأبيض ويحمل علم باكستان.
1124448967_2221af8dc5.jpg,رجل عاري الصدر يستريح على كرسي بجانب نبات ودراجات هوائية مركونة.
1129704496_4a61441f2c.jpg,كلبان مرحان يشدان لعبة في أمواج البحر.
1130017585_1a219257ac.jpg,تُظهر الصورة ثلاثة شبان في مشهد شارع حيوي، حيث تشرب فتاة من زجاجة بينما يتخذ الآخرون وضعيات تعبر عن المرح والحيوية.
1130369873_d80a1aa59c.jpg,كلب بني يحمل كرة تنس في فمه وهو يسبح في الماء المتناثر.
1130401779_8c30182e3e.jpg,كلبان يقفزان ويلعبان بحماس في الماء، مثيرين رذاذاً كثيفاً.
1131155939_b4b457b05e.jpg,يظهر كلب أسود يركض في مياه الشاطئ الضحلة، مع كومة من الأعشاب البحرية على الرمال ورصيف طويل في الأفق.
1131340021_83f46b150a.jpg,طفل سعيد يركض على أرضية مخططة في يوم مشمس.
1131800850_89c7ffd477.jpg,كلب مبلل يهز نفسه، متناثرة حوله قطرات الماء.
1131804997_177c3c0640.jpg,يجلس رجلان يرتديان قبعات ورأساهما منحنيان، محاطين بحقائبهما والظلال الطويلة، على أرضية في مكان عام.
1131932671_c8d17751b3.jpg,طفل يقفز في الهواء فوق سرير.
1132772170_600610c5df.jpg,طفل يقفز على السرير في غرفة فندقية بينما يقف رجل بالغ مكتوف الأيدي يراقب.
113678030_87a6a6e42e.jpg,متزلجون على الثلج يستريحون على منحدر جبلي واسع، والقمر يضيء سماء الشفق.
1138784872_69ade3f2ab.jpg,طفل صغير يرتدي ملابس خضراء يسير على الرصيف ويحمل كيساً من الفشار.
114051287_dd85625a04.jpg,صبي يرتدي زي كرة قدم يخلع حذاءه المتسخ داخل سيارة.
1141718391_24164bf1b1.jpg,يسير رجل وامرأة على جسر خشبي بين نباتات خضراء.
1141739219_2c47195e4c.jpg,يتسلق الأطفال شاحنة ملونة ومزينة بالزهور في بيئة تشبه الدفيئة.
1142283988_6b227c5231.jpg,امرأة شقراء تبتسم بجانب شخص يرتدي زي خنزير وردي في حفل.
1142847777_2a0c1c2551.jpg,امرأة ترتدي خوذة زرقاء وتركب دراجة هوائية بين السيارات.
1143373711_2e90b7b799.jpg,دراج يقود دراجته على طريق حضري بجانب سيارات متوقفة.
1143882946_1898d2eeb9.jpg,راكب دراجة يرتدي خوذة وحقيبة ظهر يسير على الطريق.
1144288288_e5c9558b6a.jpg,امرأة شابة تركض على الرصيف مرتدية قبعة بيضاء وسماعات رأس، وتحيط بها النباتات والزهور.
1148238960_f8cacec2fc.jpg,تُظهر الصورة راكبي دراجات على رصيف شارع مشمس حيث تلقي ظلالاً طويلة وتتدلى سلال الزهور.
1149179852_acad4d7300.jpg,يظهر رجل يقود حصانًا يجر عربة ملونة على طول طريق.
114949897_490ca7eaec.jpg,رجال يتدربون على البيسبول في ملعب خارجي مع شبكة لضرب الكرة.
1151466868_3bc4d9580b.jpg,فتاة صغيرة تقفز بسعادة في أمواج البحر المتلألئة.
1153704539_542f7aa3a5.jpg,تُظهر الصورة فتاة تعزف الترومبيت على العشب كجزء من فرقة موسيقية.
1155138244_859fd6e079.jpg,تظهر موظفة مبتسمة من ستاربكس تحمل صينية من المشروبات في فعالية خارجية حاشدة.
115684808_cb01227802.jpg,يجهز ثلاثة مغامرين معداتهم ومزلقة في بيئة ثلجية جبلية.
1159574340_99ba8c3c59.jpg,ولد يقفز في النهر بينما يلعب طفل آخر على الشاطئ.
1160034462_16b38174fe.jpg,رجل مسن يجلس بهدوء على مقعد في حديقة.
1160441615_fe6b3c5277.jpg,تُظهر الصورة شابات يسرن في ممر مقوس محاط بالأشجار الخضراء الوارفة.
1163282319_b729b24c46.jpg,طفلة سعيدة تجلس على صخرة في الجبال، تضحك أو تغني بحماس تحت سماء زرقاء صافية.
116409198_0fe0c94f3b.jpg,يظهر رجل جالس في الثلج بمنطقة جبلية شتوية مشمسة، بالقرب من خيمة صفراء.
1164131282_b30926f332.jpg,كلب يمتطي ظهر عجل وهما يلعبان بمرح في حقل أخضر.
1164765687_7aca07bbe7.jpg,رجل وكلب يتشاركان اللعب بدمى محشوة على بطانية.
1167662968_e466f1e80a.jpg,يظهر في الصورة شاب يرتدي قبعة حمراء وحلقة أنف معدنية، ينظر إلى الأسفل.
1167669558_87a8a467d6.jpg,يظهر رجل بتعبير وجه مبالغ فيه مرتديًا قميصًا أصفر، مع خلفية من أضواء المدينة الليلية المشوشة.
1167908324_8caab45e15.jpg,رجل يلعب على ماكينة قمار في حانة ذات إضاءة خافتة ولافتة نيون.
1169307342_e7a4685a5c.jpg,كلبان يركضان ويلعبان بمرح على العشب، والكلب الأصغر يعض وجه الكلب الأكبر.
1174525839_7c1e6cfa86.jpg,طفلة تقفز بفرح وحرية على شاطئ البحر.
1174629344_a2e1a2bdbf.jpg,أشخاص يعبرون شارعاً مزدحماً ومشمسًا في مدينة.
1176580356_9810d877bf.jpg,كلب يقفز في الهواء باتجاه كرة برتقالية.
1177994172_10d143cb8d.jpg,ولدان مبللان يستمتعان برش الماء على بعضهما البعض.
1178705300_c224d9a4f1.jpg,كلب يقفز في حوض السباحة.
118187095_d422383c81.jpg,أطفال صغار يشاركون في موكب احتفالي، يقودون سيارات ألعاب حمراء ويحملون أعلامًا أمريكية.
118309463_a532b75be9.jpg,تُظهر الصورة مجموعة من الأطفال يرتدون قبعات بيسبول سوداء تحمل شعار فريق المارلينز، ويبتسم أحدهم في المنتصف.
1184967930_9e29ce380d.jpg,كلب يركض عبر حقل من الزهور البنفسجية في منطقة مفتوحة بها أشجار في الخلفية.
1187435567_18173c148b.jpg,كلب صغير طويل الشعر ذو فراء بلونين داكن وفاتح يستريح على بطانية بيضاء.
1187593464_ce862352c6.jpg,كلب يركض في العشب الأخضر وهو يحمل عصا في فمه.
1189977786_4f5aaed773.jpg,كلبان يقفزان بحماس في حوض السباحة.
1191338263_a4fa073154.jpg,امرأة مسنة تجلس على مقعد في محطة مترو بجوار لوحة إعلانية مضاءة.
1193116658_c0161c35b5.jpg,تظهر الصورة طفلة على دراجة أحادية تمد يدها لطفل آخر على سكوتر، وكلاهما يتحركان وسط حشد من الناس.
119534510_d52b3781a3.jpg,شخص يجلس على رصيف بجانب الماء ويقرأ.
1197800988_7fb0ca4888.jpg,تُظهر الصورة شخصًا يرتدي قلنسوة بنفسجية وهو يشرب تحت ظل شجرة وارفة.
1198194316_543cc7b945.jpg,ثلاثة أشخاص يقفون أمام كشك للمرطبات في مكان عام.
1204996216_71d7519d9a.jpg,طفل صغير يسترخي على مقعد خشبي في مكان مفتوح.
1206506157_c7956accd5.jpg,كلبان يلعبان شد الحبل بلعبة برتقالية في العشب الأخضر.
1207159468_425b902bfb.jpg,صورة لشاب يقف أمام قباب بيئية ضخمة، بينما يتدلى شخص بحبل من أحدها في الخلفية.
1211015912_9f3ee3a995.jpg,تُظهر الصورة مجموعة من الأطفال يستمتعون باللعب بالفقاعات في الهواء الطلق.
1213336750_2269b51397.jpg,شاب يلتقط صورة لشاب آخر في مكان عام.
1215334959_b1970965f7.jpg,تظهر الصورة عائلة تجلس على جدار وتطل على شاطئ مزدحم وبلدة ساحلية.
121800200_bef08fae5f.jpg,تُظهر الصورة مجموعة من متسلقي الصخور على جرف صخري كبير محاط بالأشجار والنباتات الخضراء.
121971540_0a986ee176.jpg,رجلان ينظفان نوافذ سفينة بيضاء كبيرة ذات شريط أحمر، من جانبها المطل على الماء.
1220401002_3f44b1f3f7.jpg,فتاتان صغيرتان تلعبان وتضحكان في الهواء الطلق.
1222322358_225067636e.jpg,طفل يتأرجح على أرجوحة بخلفية مموهة توحي بالحركة السريعة.
1224851143_33bcdd299c.jpg,طفل صغير يمسك ملعقتين، إحداهما في فمه، وينظر جانباً في مقهى.
1225443522_1633e7121f.jpg,تُظهر الصورة امرأة تسير على رصيف من الطوب الأحمر مضاء ليلاً في شارع مدينة.
1227655020_b11a1bb112.jpg,كلبان يلعبان في العشب الأخضر.
1229756013_94663527d7.jpg,كلب بني يقفز في الهواء لالتقاط كرة في حقل عشبي.
1231229740_8dcbf80bfb.jpg,طفل صغير نائم بلهّاية على أريكة حمراء.
1232148178_4f45cc3284.jpg,طفل يبتسم بسعادة في ملعب ألعاب مشمس.
1234293791_6566284bcd.jpg,تظهر الصورة فتاة صغيرة ترتدي خوذة وتركب حصانًا تحت سماء زرقاء وغيوم بيضاء.
1234817607_924893f6e1.jpg,رجل مسن بقبعة بيضاء ونظارات يبتسم خلف صف من علب المشروبات.
1235580648_7eebaed9bc.jpg,تظهر الصورة شخصين يرتديان أزياء تنكرية وقبعات مميزة، أحدهما بوجه ماكر والآخر جاد، في إضاءة ساطعة من الجانب.
1235681222_819231767a.jpg,تُظهر الصورة أشخاصًا يجلسون على صفوف من المقاعد الخشبية الطويلة من منظور علوي.
1235685934_be89b231fb.jpg,رجل يرتدي نظارة شمسية ينظر إلى الكاميرا، بينما يقف شخص آخر بقبعة وقناع في الخلفية.
1236951314_0308dc4138.jpg,طفل يقفز في المسبح بينما يراقبه رجل.
1236964638_1808784a3c.jpg,صبي يقوم بشقلبة في المسبح.
1237985362_dbafc59280.jpg,
123889082_d3751e0350.jpg,كلبان يلعبان بمرح في العشب، أحدهما يعض أذن الآخر.
123997871_6a9ca987b1.jpg,لقطة حركية للاعبات لاكروس في ملعب والكرة في الهواء.
1240297429_c36ae0c58f.jpg,كلب سريع يعدو مطاردًا طائرًا فوق العشب الأخضر.
124195430_d14028660f.jpg,فرس تقف بجانب مهرها المستلقي على الرمال.
1244140539_da4804d828.jpg,كلب صغير ذو فرو بني يستريح على سجادة بيضاء ناعمة.
1244306891_8e78ae1620.jpg,تظهر ثلاث شابات مبتسمات بتسريحات شعر متنوعة على الشاطئ.
1244485675_822e6efe60.jpg,طفل ينظر إلى انعكاسه في مرآة.
1245022983_fb329886dd.jpg,تقف طفلة صغيرة بوضعية مرحة وهي ترتدي قميصًا مخططًا بالوردي والأبيض وتنورة وردية زاهية.
1247181182_35cabd76f3.jpg,شخص يجلس القرفصاء على حافة صخرية مطلة على وادٍ جبليٍّ واسع.
1248357227_2b4175fc39.jpg,أطفال يستكشفون ضفة بركة ماء هادئة تعكس الأشجار الخضراء.
1248734482_3038218f3b.jpg,طفلة مستلقية على العشب الأخضر وذراعاها خلف رأسها.
124881487_36e668145d.jpg,تُظهر الصورة راكب دراجة جبلية ينحدر على درب صخري وعر.
1248940539_46d33ed487.jpg,ثلاث فتيات يلهون على شاطئ رملي في يوم مشمس.
1248953128_24c9f8d924.jpg,فتاة صغيرة ترتدي ملابس زاهية تلعب بكرة القدم على العشب.
124972799_de706b6d0b.jpg,يُظهر كلب يزمجر بغضب في مواجهة قطة تختبئ وتدافع عن نفسها بفحيح تحت لوح خشبي.
1251558317_4ef844b775.jpg,امرأة وطفل يجلسان على دراجة نارية للشرطة في الشارع.
1252396628_eb81d3905b.jpg,راكب دراجة نارية تجريبية يتنقل عبر مسار موحل ومليء بالصخور.
1252787177_4b08625897.jpg,تُعرض ثلاث سراويل داخلية نسائية كبيرة الحجم معلقة تحت مظلة حمراء في سوق.
125319704_49ead3463c.jpg,راكبا دراجات جبلية يتوقفان في مجرى مائي ومسار صخري وسط الطبيعة.
1253264731_e7c689eca5.jpg,فتاة مبتسمة تقف عند حاجز بينما تظهر فتاة أخرى مشوشة بالحركة في المياه المتدفقة.
1253275679_e955fb7304.jpg,"ولد مطأطئ الرأس يرتدي قميصًا أسود مكتوبًا عليه ""AD⚡HD""."
1255504166_f2437febcb.jpg,طفل يرمي تياراً من الماء في بحيرة عند الغروب.
1258913059_07c613f7ff.jpg,يجلس أشخاص في الهواء الطلق أمام حانة بريطانية مزينة بخطوط حمراء وبيضاء وزرقاء.
1259936608_e3f0064f23.jpg,فتاة صغيرة مبتهجة وأطفال آخرون يلهون في نافورة ماء.
1260816604_570fc35836.jpg,تظهر سيارة حمراء اللون متوقفة على طريق، وبداخلها طفل يجلس في مقعد السائق، وخلفها يظهر جسر كبير ومبانٍ.
1262077938_8b9516c273.jpg,امرأة شابة تجلس على مقعد خشبي في حديقة، تبدو متأملة.
1262454669_f1caafec2d.jpg,امرأة تجلس على مقعد خشبي في حديقة، بينما يقف كلبها بجانبها وينظر إلى الكاميرا.
1262583859_653f1469a9.jpg,راكب دراجة يرتدي زيًا رياضيًا ويحمل مشروبًا باردًا.
1263126002_881ebd7ac9.jpg,طفلة صغيرة تطل برأسها من سرير لعب أخضر اللون.
1263801010_5c74bf1715.jpg,شخص يرتدي سترة حمراء يقف متأملاً المشهد الجبلي الثلجي الشاسع.
1267711451_e2a754b4f8.jpg,كلب يركض حاملاً عصا في فمه.
1269470943_ba7fc49b4d.jpg,طفل مستلقٍ على العشب بجانب كرة قدم.
1271210445_7f7ecf3791.jpg,وجوه مبتهجة تحتفل بعيد ميلاد حول كعكة مضاءة بالشموع.
1271960365_e54033f883.jpg,كلبان يركضان ويلعبان بكرات التنس في ساحة خارجية.
1273001772_1585562051.jpg,أطفال وكبار يستمتعون باللعب في رذاذ الماء.
127450902_533ceeddfc.jpg,متنزهون يسيرون في مشهد جبلي ثلجي ساحر يضيئه وهج الشمس الذهبي.
127488876_f2d2a89588.jpg,يقف لاعبا غولف في ملعب أخضر واسع محاط بالأشجار.
127490019_7c5c08cb11.jpg,امرأة تنحني لتلعب الغولف حافية القدمين على العشب.
1277185009_06478dd457.jpg,متنزه يسير على قمة صخرية تحت سماء غائمة.
1277743944_f4e8c78403.jpg,طفل يركض على شاطئ رملي بين كراسي الشاطئ الملونة، والقمر يظهر في السماء الشاحبة.
1282392036_5a0328eb86.jpg,تُظهر الصورة نساء وطفلاً يرتدون أزياء تاريخية أو خيالية في مهرجان خارجي.
12830823_87d2654e31.jpg,مجموعة من الناس والأطفال يراقبون الأسماك في بركة.
1285067106_2adc307240.jpg,صبي يرتدي زي البيسبول ويمسك بكرة في الملعب.
1285874746_486731a954.jpg,تظهر امرأة من الخلف مرتدية فستانًا أزرق اللون وهي تحمل برتقالة وسط حشد من الناس.
1286408831_05282582ed.jpg,طفل صغير يلعب بمرح على منصة خشبية في الهواء الطلق، ويخرج لسانه.
1287064529_aa4e4f3c31.jpg,كلب هاسكي ذو عيون زرقاء يرتدي سرجًا ويقف في الثلج ولسانه متدلٍ.
1287073593_f3d2a62455.jpg,يُظهر متسابق يقود فريقًا من كلاب الزلاجة على مسار ثلجي.
1287475186_2dee85f1a5.jpg,
1287920676_d21a0b289b.jpg,تُظهر الصورة مجموعة من كلاب الهاسكي التي ترتدي سروجًا حمراء للجر، مع كلب في المقدمة يلهث ويبدو سعيدًا.
1287931016_fb015e2e10.jpg,يظهر في الصورة كلبان، أحدهما أسود يرتدي حزامًا والآخر أبيض، يقفان في الثلج.
1287982439_6578006e22.jpg,كلب يقفز بحماس في الماء، وفمه مفتوح وسط رشات الرذاذ المتطاير.
